Domain,StartTime,StartDay,StartHour,PingOutput
accuweather.com,20:43.4,16,19,5
espncricinfo.com,20:43.4,16,19,Request timed out
gsmarena.com,20:47.3,16,19,139
kompas.com,20:47.5,16,19,Request timed out
apple.com,20:51.4,16,19,5
epfindia.gov.in,20:51.4,16,19,Request timed out
amazon.com,20:55.3,16,19,36
allegro.pl,20:55.4,16,19,126
medlineplus.gov,20:55.5,16,19,3
fandom.com,20:55.6,16,19,3
booking.com,20:55.6,16,19,Request timed out
it.wikipedia.org,20:59.4,16,19,35
craigslist.org,20:59.4,16,19,30
milliyet.com.tr,20:59.5,16,19,158
it.wikipedia.org,20:59.6,16,19,35
healthline.com,20:59.7,16,19,4
live.com,20:59.7,16,19,4
live.com,20:59.7,16,19,4
as.com,20:59.7,16,19,5
cookpad.com,20:59.8,16,19,5
collinsdictionary.com,20:59.8,16,19,14
globo.com,20:59.9,16,19,142
medicalnewstoday.com,21:00.2,16,19,4
adobe.com,21:00.2,16,19,5
britannica.com,21:00.2,16,19,Request timed out
naver.com,21:03.9,16,19,Request timed out
instagram.com,21:07.8,16,19,5
gsmarena.com,21:07.9,16,19,126
collinsdictionary.com,21:08.0,16,19,15
ndtv.com,21:08.0,16,19,5
bestbuy.com,21:08.1,16,19,34
canva.com,21:08.1,16,19,14
cambridge.org,21:08.1,16,19,14
onet.pl,21:08.2,16,19,3
clevelandclinic.org,21:08.2,16,19,29
investopedia.com,21:08.3,16,19,4
canva.com,21:08.3,16,19,13
ilovepdf.com,21:08.3,16,19,14
dailymail.co.uk,21:08.4,16,19,5
amazon.co.uk,21:08.4,16,19,110
etsy.com,21:08.6,16,19,6
amazon.in,21:08.6,16,19,112
investing.com,21:08.7,16,19,13
kinopoisk.ru,21:08.7,16,19,148
byjus.com,21:09.1,16,19,14
cambridge.org,21:09.1,16,19,13
live.com,21:09.1,16,19,4
amazon.it,21:09.1,16,19,109
epfindia.gov.in,21:09.3,16,19,Request timed out
ar.wikipedia.org,21:12.9,16,19,36
indiatimes.com,21:12.9,16,19,12
cambridge.org,21:13.0,16,19,16
espn.com,21:13.0,16,19,4
cricbuzz.com,21:13.0,16,19,250
amazon.co.jp,21:13.3,16,19,56
ndtv.com,21:13.4,16,19,5
bbc.com,21:13.4,16,19,3
amazon.fr,21:13.4,16,19,117
bbc.com,21:13.5,16,19,3
ja.wikipedia.org,21:13.5,16,19,35
bestbuy.com,21:13.6,16,19,33
instagram.com,21:13.6,16,19,3
britannica.com,21:13.7,16,19,Request timed out
es.wikipedia.org,21:17.3,16,19,34
onet.pl,21:17.4,16,19,5
booking.com,21:17.4,16,19,Request timed out
goal.com,21:21.4,16,19,Request timed out
americanas.com.br,21:25.4,16,19,Request timed out
cambridge.org,21:29.4,16,19,15
bbc.co.uk,21:29.4,16,19,4
homedepot.com,21:29.4,16,19,14
medicalnewstoday.com,21:29.4,16,19,3
pinterest.com,21:29.5,16,19,4
detik.com,21:29.5,16,19,238
fr.wikipedia.org,21:29.7,16,19,35
fandom.com,21:29.8,16,19,5
espn.com,21:29.8,16,19,4
dictionary.com,21:29.8,16,19,4
mercadolivre.com.br,21:29.8,16,19,4
cnn.com,21:29.9,16,19,4
mayoclinic.org,21:29.9,16,19,Request timed out
amazon.co.uk,21:33.8,16,19,109
nl.wikipedia.org,21:34.0,16,19,35
homedepot.com,21:34.0,16,19,14
aliexpress.com,21:34.0,16,19,115
as.com,21:34.2,16,19,5
pinterest.com,21:34.2,16,19,5
nytimes.com,21:34.2,16,19,4
indiatimes.com,21:34.2,16,19,4
en.wikipedia.org,21:34.3,16,19,34
investopedia.com,21:34.3,16,19,4
omegle.com,21:34.3,16,19,14
goal.com,21:34.4,16,19,Request timed out
globo.com,21:38.4,16,19,142
espn.com,21:38.5,16,19,4
canva.com,21:38.5,16,19,14
mercadolivre.com.br,21:38.6,16,19,4
britannica.com,21:38.6,16,19,Request timed out
kinopoisk.ru,21:42.3,16,19,152
canva.com,21:42.5,16,19,14
espncricinfo.com,21:42.5,16,19,Request timed out
britannica.com,21:46.4,16,19,Request timed out
live.com,21:50.3,16,19,4
microsoft.com,21:50.4,16,19,Request timed out
as.com,21:54.4,16,19,6
byjus.com,21:54.4,16,19,14
mail.ru,21:54.4,16,19,197
homedepot.com,21:54.7,16,19,14
youtube.com,21:54.7,16,19,13
mayoclinic.org,21:54.7,16,19,Request timed out
twitter.com,21:58.4,16,19,39
amazon.co.jp,21:58.4,16,19,58
cdc.gov,21:58.5,16,19,Request timed out
it.wikipedia.org,22:02.4,16,19,221
india.com,22:02.6,16,19,5
aliexpress.com,22:02.6,16,19,115
magazineluiza.com.br,22:02.7,16,19,4
allegro.pl,22:02.8,16,19,127
es.wikipedia.org,22:02.9,16,19,35
espn.com,22:03.0,16,19,3
m.wikipedia.org,22:03.0,16,19,35
india.com,22:03.0,16,19,5
ndtv.com,22:03.0,16,19,6
linkedin.com,22:03.1,16,19,3
indiamart.com,22:03.1,16,19,14
clevelandclinic.org,22:03.1,16,19,27
cnn.com,22:03.2,16,19,4
onet.pl,22:03.2,16,19,3
milliyet.com.tr,22:03.2,16,19,158
marca.com,22:03.4,16,19,109
nytimes.com,22:03.5,16,19,4
healthline.com,22:03.5,16,19,4
india.com,22:03.6,16,19,5
fandom.com,22:03.6,16,19,4
clevelandclinic.org,22:03.6,16,19,27
merriam-webster.com,22:03.6,16,19,4
dailymotion.com,22:03.7,16,19,106
naver.com,22:03.8,16,19,Request timed out
kinopoisk.ru,22:07.3,16,19,149
allegro.pl,22:07.5,16,19,127
milliyet.com.tr,22:07.6,16,19,159
etsy.com,22:07.8,16,19,5
mercadolivre.com.br,22:07.8,16,19,4
cnn.com,22:07.9,16,19,4
pinterest.com,22:07.9,16,19,4
microsoft.com,22:07.9,16,19,Request timed out
as.com,22:11.9,16,19,5
marca.com,22:11.9,16,19,109
merriam-webster.com,22:12.0,16,19,4
cdc.gov,22:12.0,16,19,Request timed out
amazon.com,22:15.8,16,19,36
indeed.com,22:15.9,16,19,14
epfindia.gov.in,22:15.9,16,19,Request timed out
americanas.com.br,22:19.9,16,19,Request timed out
dictionary.com,22:23.9,16,19,5
facebook.com,22:23.9,16,19,3
nih.gov,22:23.9,16,19,Request timed out
hurriyet.com.tr,22:27.9,16,19,158
es.wikipedia.org,22:28.0,16,19,35
cnn.com,22:28.1,16,19,4
ikea.com,22:28.1,16,19,14
hurriyet.com.tr,22:28.2,16,19,159
live.com,22:28.3,16,19,4
goal.com,22:28.3,16,19,Request timed out
mail.ru,22:32.3,16,19,196
microsoft.com,22:32.6,16,19,Request timed out
investing.com,22:36.4,16,19,13
adobe.com,22:36.4,16,19,5
cambridge.org,22:36.4,16,19,14
indeed.com,22:36.5,16,19,13
imdb.com,22:36.5,16,19,38
instagram.com,22:36.5,16,19,3
investopedia.com,22:36.6,16,19,4
hepsiburada.com,22:36.6,16,19,148
amazon.in,22:36.7,16,19,110
fandom.com,22:36.9,16,19,4
hm.com,22:36.9,16,19,5
amazon.de,22:36.9,16,19,111
nih.gov,22:37.1,16,19,Request timed out
hurriyet.com.tr,22:40.8,16,19,158
amazon.es,22:41.0,16,19,108
en.wikipedia.org,22:41.2,16,19,35
it.wikipedia.org,22:41.2,16,19,34
it.wikipedia.org,22:41.2,16,19,69
nytimes.com,22:41.3,16,19,6
bestbuy.com,22:41.5,16,19,36
byjus.com,22:41.6,16,19,22
magazineluiza.com.br,22:41.6,16,19,4
microsoft.com,22:41.6,16,19,Request timed out
kinopoisk.ru,22:45.4,16,19,148
ar.wikipedia.org,22:45.7,16,19,33
investopedia.com,22:45.7,16,19,4
amazon.it,22:45.7,16,19,109
amazon.es,22:45.9,16,19,109
kompas.com,22:46.0,16,19,Request timed out
ja.wikipedia.org,22:49.8,16,19,35
twitter.com,22:49.9,16,19,39
id.wikipedia.org,22:49.9,16,19,35
id.wikipedia.org,22:50.0,16,19,35
clevelandclinic.org,22:50.0,16,19,27
fr.wikipedia.org,22:50.1,16,19,35
canva.com,22:50.1,16,19,14
nike.com,22:50.2,16,19,3
cnn.com,22:50.2,16,19,3
m.wikipedia.org,22:50.2,16,19,34
byjus.com,22:50.3,16,19,13
bbc.com,22:50.3,16,19,4
espn.com,22:50.3,16,19,3
medlineplus.gov,22:50.4,16,19,4
amazon.co.jp,22:50.4,16,19,55
amazon.co.uk,22:50.5,16,19,112
britannica.com,22:50.6,16,19,Request timed out
dailymotion.com,22:54.4,16,19,106
gsmarena.com,22:54.5,16,19,130
amazon.co.uk,22:54.6,16,19,111
pinterest.com,22:54.7,16,19,4
cnn.com,22:54.8,16,19,3
hurriyet.com.tr,22:54.8,16,19,158
craigslist.org,22:55.0,16,19,30
apple.com,22:55.0,16,19,4
amazon.in,22:55.0,16,19,111
flipkart.com,22:55.1,16,19,232
clevelandclinic.org,22:55.4,16,19,29
apple.com,22:55.4,16,19,6
fandom.com,22:55.5,16,19,4
espn.com,22:55.5,16,19,4
accuweather.com,22:55.5,16,19,6
ebay.com,22:55.5,16,19,Request timed out
investing.com,22:59.4,16,19,12
amazon.fr,22:59.4,16,19,111
facebook.com,22:59.5,16,19,4
id.wikipedia.org,22:59.5,16,19,35
ebay.com,22:59.6,16,19,Request timed out
ja.wikipedia.org,23:03.3,16,19,35
allegro.pl,23:03.4,16,19,126
bbc.com,23:03.5,16,19,4
espncricinfo.com,23:03.5,16,19,Request timed out
amazon.co.jp,23:07.4,16,19,55
investopedia.com,23:07.4,16,19,3
amazon.fr,23:07.5,16,19,110
fandom.com,23:07.6,16,19,4
epfindia.gov.in,23:07.6,16,19,Request timed out
microsoft.com,23:11.4,16,19,Request timed out
cnn.com,23:15.4,16,19,4
collinsdictionary.com,23:15.4,16,19,15
de.wikipedia.org,23:15.4,16,19,35
mail.yahoo.com,23:15.5,16,19,Request timed out
live.com,23:19.3,16,19,4
fr.wikipedia.org,23:19.4,16,19,35
cricbuzz.com,23:19.4,16,19,251
nl.wikipedia.org,23:19.7,16,19,34
cricbuzz.com,23:19.7,16,19,249
naver.com,23:20.0,16,19,Request timed out
globo.com,23:23.9,16,19,142
hurriyet.com.tr,23:24.2,16,19,157
google.com,23:24.3,16,19,14
amazon.co.jp,23:24.4,16,19,55
amazon.de,23:24.4,16,19,112
goal.com,23:24.6,16,19,Request timed out
mail.ru,23:28.4,16,19,197
hepsiburada.com,23:28.6,16,19,149
brainly.co.id,23:28.7,16,19,14
cookpad.com,23:28.8,16,19,4
aliexpress.com,23:28.8,16,19,117
amazon.in,23:28.9,16,19,112
id.wikipedia.org,23:29.1,16,19,34
nih.gov,23:29.1,16,19,Request timed out
magazineluiza.com.br,23:32.9,16,19,4
aliexpress.com,23:32.9,16,19,116
twitter.com,23:33.0,16,19,39
clevelandclinic.org,23:33.1,16,19,26
cambridge.org,23:33.1,16,19,14
hm.com,23:33.1,16,19,5
nike.com,23:33.2,16,19,4
kinopoisk.ru,23:33.2,16,19,148
hm.com,23:33.4,16,19,5
ikea.com,23:33.4,16,19,14
collinsdictionary.com,23:33.4,16,19,15
as.com,23:33.5,16,19,5
imdb.com,23:33.5,16,19,39
omegle.com,23:33.6,16,19,15
epfindia.gov.in,23:33.6,16,19,Request timed out
fandom.com,23:37.4,16,19,5
hotstar.com,23:37.4,16,19,4
bbc.co.uk,23:37.4,16,19,5
youtube.com,23:37.4,16,19,15
healthline.com,23:37.4,16,19,5
hepsiburada.com,23:37.5,16,19,148
dictionary.com,23:37.6,16,19,4
clevelandclinic.org,23:37.7,16,19,27
investopedia.com,23:37.7,16,19,4
amazon.it,23:37.7,16,19,109
goal.com,23:37.8,16,19,Request timed out
detik.com,23:41.9,16,19,237
ebay.com,23:42.1,16,19,Request timed out
apple.com,23:45.9,16,19,5
booking.com,23:45.9,16,19,Request timed out
cambridge.org,23:49.8,16,19,13
nike.com,23:49.9,16,19,3
mercadolivre.com.br,23:49.9,16,19,5
flipkart.com,23:49.9,16,19,233
dailymotion.com,23:50.2,16,19,106
pinterest.com,23:50.3,16,19,4
amazon.in,23:50.3,16,19,114
byjus.com,23:50.5,16,19,13
indiamart.com,23:50.5,16,19,13
detik.com,23:50.5,16,19,237
bestbuy.com,23:50.8,16,19,34
espn.com,23:50.8,16,19,3
onet.pl,23:50.9,16,19,3
hepsiburada.com,23:50.9,16,19,148
allegro.pl,23:51.0,16,19,127
medicalnewstoday.com,23:51.2,16,19,4
homedepot.com,23:51.2,16,19,14
espncricinfo.com,23:51.2,16,19,Request timed out
gsmarena.com,23:54.9,16,19,126
kinopoisk.ru,23:55.0,16,19,149
microsoft.com,23:55.3,16,19,Request timed out
imdb.com,23:58.9,16,19,38
as.com,23:58.9,16,19,4
twitter.com,23:59.0,16,19,38
fr.wikipedia.org,23:59.0,16,19,36
craigslist.org,23:59.1,16,19,30
kompas.com,23:59.2,16,19,Request timed out
cdc.gov,24:02.8,16,19,Request timed out
linkedin.com,24:06.9,16,19,4
mayoclinic.org,24:06.9,16,19,Request timed out
onet.pl,24:10.8,16,19,4
it.wikipedia.org,24:10.9,16,19,34
magazineluiza.com.br,24:10.9,16,19,3
mercadolivre.com.br,24:10.9,16,19,4
cnn.com,24:10.9,16,19,4
instagram.com,24:11.0,16,19,3
magazineluiza.com.br,24:11.0,16,19,4
kinopoisk.ru,24:11.0,16,19,150
m.wikipedia.org,24:11.2,16,19,33
craigslist.org,24:11.2,16,19,29
cambridge.org,24:11.2,16,19,13
marca.com,24:11.3,16,19,109
britannica.com,24:11.4,16,19,Request timed out
apple.com,24:15.4,16,19,4
amazon.in,24:15.4,16,19,110
it.wikipedia.org,24:15.5,16,19,42
hm.com,24:15.6,16,19,5
collinsdictionary.com,24:15.6,16,19,14
merriam-webster.com,24:15.6,16,19,3
m.wikipedia.org,24:15.7,16,19,36
indiatimes.com,24:15.7,16,19,4
ja.wikipedia.org,24:15.8,16,19,36
onet.pl,24:15.8,16,19,3
canva.com,24:15.8,16,19,14
flipkart.com,24:15.9,16,19,232
google.com,24:16.1,16,19,14
gsmarena.com,24:16.1,16,19,126
amazon.co.uk,24:16.3,16,19,109
amazon.es,24:16.4,16,19,118
allegro.pl,24:16.5,16,19,126
ebay.co.uk,24:16.7,16,19,Request timed out
hurriyet.com.tr,24:20.3,16,19,174
youtube.com,24:20.5,16,19,14
facebook.com,24:20.6,16,19,3
amazon.it,24:20.6,16,19,109
amazon.fr,24:20.7,16,19,120
es.wikipedia.org,24:20.9,16,19,34
nl.wikipedia.org,24:20.9,16,19,34
investopedia.com,24:21.0,16,19,5
magazineluiza.com.br,24:21.0,16,19,5
cambridge.org,24:21.0,16,19,14
healthline.com,24:21.0,16,19,6
live.com,24:21.1,16,19,5
de.wikipedia.org,24:21.1,16,19,35
bbc.com,24:21.1,16,19,5
nytimes.com,24:21.2,16,19,4
dailymail.co.uk,24:21.2,16,19,5
dailymail.co.uk,24:21.3,16,19,4
dailymail.co.uk,24:21.3,16,19,6
es.wikipedia.org,24:21.3,16,19,35
homedepot.com,24:21.3,16,19,13
finance.yahoo.com,24:21.4,16,19,Request timed out
amazon.it,24:25.3,16,19,108
indiamart.com,24:25.5,16,19,13
aliexpress.com,24:25.5,16,19,213
kompas.com,24:25.7,16,19,Request timed out
booking.com,24:29.3,16,19,Request timed out
dictionary.com,24:33.4,16,19,6
facebook.com,24:33.4,16,19,3
cnn.com,24:33.4,16,19,5
mail.yahoo.com,24:33.4,16,19,Request timed out
medicalnewstoday.com,24:37.4,16,19,4
youtube.com,24:37.4,16,19,13
mayoclinic.org,24:37.4,16,19,Request timed out
espncricinfo.com,24:41.4,16,19,Request timed out
pinterest.com,24:45.3,16,19,4
imdb.com,24:45.4,16,19,37
ebay.com,24:45.4,16,19,Request timed out
booking.com,24:49.4,16,19,Request timed out
it.wikipedia.org,24:53.3,16,19,35
gsmarena.com,24:53.4,16,19,125
indiamart.com,24:53.5,16,19,14
amazon.es,24:53.6,16,19,110
nl.wikipedia.org,24:53.7,16,19,33
amazon.co.uk,24:53.7,16,19,109
aliexpress.com,24:53.8,16,19,115
bbc.co.uk,24:54.0,16,19,3
homedepot.com,24:54.0,16,19,12
ebay.com,24:54.0,16,19,Request timed out
amazon.co.jp,24:57.9,16,19,56
investopedia.com,24:57.9,16,19,7
live.com,24:58.0,16,19,3
cnn.com,24:58.0,16,19,4
pinterest.com,24:58.0,16,19,4
m.wikipedia.org,24:58.0,16,19,35
bbc.co.uk,24:58.1,16,19,3
aliexpress.com,24:58.1,16,19,115
cambridge.org,24:58.2,16,19,13
aliexpress.com,24:58.2,16,19,115
id.wikipedia.org,24:58.4,16,19,34
healthline.com,24:58.4,16,19,4
espn.com,24:58.4,16,19,5
aliexpress.com,24:58.5,16,19,116
ndtv.com,24:58.6,16,19,5
detik.com,24:58.6,16,19,237
flipkart.com,24:58.9,16,19,238
twitter.com,24:59.2,16,19,40
as.com,24:59.3,16,19,7
instagram.com,24:59.3,16,19,4
hepsiburada.com,24:59.4,16,19,148
fr.wikipedia.org,24:59.5,16,19,35
craigslist.org,24:59.6,16,19,29
en.wikipedia.org,24:59.6,16,19,35
amazon.es,24:59.7,16,19,110
hepsiburada.com,24:59.8,16,19,148
goal.com,25:00.0,16,19,Request timed out
pinterest.com,25:03.8,16,19,141
mail.ru,25:04.0,16,19,196
healthline.com,25:04.2,16,19,3
accuweather.com,25:04.2,16,19,6
brainly.co.id,25:04.3,16,19,13
google.com,25:04.3,16,19,14
india.com,25:04.3,16,19,6
omegle.com,25:04.4,16,19,15
ilovepdf.com,25:04.4,16,19,13
kinopoisk.ru,25:04.4,16,19,148
collinsdictionary.com,25:04.7,16,19,14
pinterest.com,25:04.8,16,19,4
instagram.com,25:04.8,16,19,7
amazon.it,25:04.8,16,19,109
cnn.com,25:04.9,16,19,4
as.com,25:04.9,16,19,3
linkedin.com,25:05.0,16,19,3
en.wikipedia.org,25:05.0,16,19,34
hurriyet.com.tr,25:05.0,16,19,158
ebay.com,25:05.2,16,19,Request timed out
investopedia.com,25:08.9,16,19,4
de.wikipedia.org,25:08.9,16,19,35
nih.gov,25:08.9,16,19,Request timed out
ikea.com,25:12.8,16,19,13
de.wikipedia.org,25:12.9,16,19,35
espn.com,25:12.9,16,19,4
nih.gov,25:13.0,16,19,Request timed out
it.wikipedia.org,25:16.9,16,19,35
craigslist.org,25:16.9,16,19,29
twitter.com,25:16.9,16,19,40
nike.com,25:17.0,16,19,4
amazon.in,25:17.0,16,19,110
investopedia.com,25:17.2,16,19,4
booking.com,25:17.2,16,19,Request timed out
bbc.co.uk,25:20.8,16,19,4
etsy.com,25:20.9,16,19,5
mail.yahoo.com,25:20.9,16,19,Request timed out
investing.com,25:24.9,16,19,13
booking.com,25:24.9,16,19,Request timed out
omegle.com,25:28.9,16,19,15
hurriyet.com.tr,25:28.9,16,19,158
collinsdictionary.com,25:29.0,16,19,14
hm.com,25:29.1,16,19,5
magazineluiza.com.br,25:29.1,16,19,4
live.com,25:29.2,16,19,7
mayoclinic.org,25:29.2,16,19,Request timed out
ndtv.com,25:32.9,16,19,5
de.wikipedia.org,25:32.9,16,19,34
amazon.de,25:32.9,16,19,114
youtube.com,25:33.1,16,19,13
indeed.com,25:33.1,16,19,13
allegro.pl,25:33.1,16,19,127
india.com,25:33.4,16,19,5
accuweather.com,25:33.4,16,19,4
amazon.co.uk,25:33.5,16,19,109
americanas.com.br,25:33.6,16,19,Request timed out
id.wikipedia.org,25:37.4,16,19,35
pinterest.com,25:37.4,16,19,4
craigslist.org,25:37.4,16,19,29
fandom.com,25:37.5,16,19,4
youtube.com,25:37.5,16,19,16
amazon.com,25:37.5,16,19,35
investopedia.com,25:37.6,16,19,4
britannica.com,25:37.6,16,19,Request timed out
investopedia.com,25:41.4,16,19,4
ar.wikipedia.org,25:41.4,16,19,35
es.wikipedia.org,25:41.4,16,19,35
ebay.com,25:41.5,16,19,Request timed out
hepsiburada.com,25:45.3,16,19,149
detik.com,25:45.5,16,19,266
cdc.gov,25:45.8,16,19,Request timed out
it.wikipedia.org,25:49.4,16,19,35
nl.wikipedia.org,25:49.4,16,19,37
canva.com,25:49.5,16,19,13
booking.com,25:49.5,16,19,Request timed out
it.wikipedia.org,25:53.4,16,19,35
amazon.de,25:53.4,16,19,111
indiamart.com,25:53.5,16,19,15
pinterest.com,25:53.6,16,19,4
nike.com,25:53.6,16,19,3
kinopoisk.ru,25:53.6,16,19,148
hurriyet.com.tr,25:53.8,16,19,164
finance.yahoo.com,25:53.9,16,19,Request timed out
cookpad.com,25:57.9,16,19,4
onet.pl,25:57.9,16,19,3
hurriyet.com.tr,25:57.9,16,19,158
mayoclinic.org,25:58.1,16,19,Request timed out
craigslist.org,26:01.8,16,19,29
detik.com,26:01.9,16,19,244
investing.com,26:02.1,16,19,13
indeed.com,26:02.2,16,19,14
detik.com,26:02.2,16,19,237
linkedin.com,26:02.4,16,19,4
dailymotion.com,26:02.5,16,19,105
amazon.in,26:02.6,16,19,111
gsmarena.com,26:02.7,16,19,126
detik.com,26:02.9,16,19,237
amazon.de,26:03.1,16,19,111
amazon.co.uk,26:03.2,16,19,109
amazon.it,26:03.3,16,19,110
etsy.com,26:03.5,16,19,12
espn.com,26:03.5,16,19,4
ebay.com,26:03.6,16,19,Request timed out
clevelandclinic.org,26:07.4,16,19,27
booking.com,26:07.4,16,19,Request timed out
dictionary.com,26:11.3,16,19,5
cnn.com,26:11.4,16,19,5
ikea.com,26:11.4,16,19,13
amazon.co.jp,26:11.4,16,19,80
americanas.com.br,26:11.6,16,19,Request timed out
healthline.com,26:15.4,16,19,3
medicalnewstoday.com,26:15.4,16,19,4
booking.com,26:15.4,16,19,Request timed out
hurriyet.com.tr,26:19.3,16,19,158
nytimes.com,26:19.5,16,19,4
linkedin.com,26:19.5,16,19,4
bbc.co.uk,26:19.6,16,19,5
ndtv.com,26:19.6,16,19,5
nl.wikipedia.org,26:19.6,16,19,34
aliexpress.com,26:19.7,16,19,115
goal.com,26:19.8,16,19,Request timed out
aliexpress.com,26:23.4,16,19,119
goal.com,26:23.5,16,19,Request timed out
as.com,26:27.3,16,19,6
amazon.in,26:27.4,16,19,111
fandom.com,26:27.5,16,19,4
apple.com,26:27.6,16,19,3
allegro.pl,26:27.6,16,19,126
ebay.com,26:27.7,16,19,Request timed out
cnn.com,26:31.4,16,19,5
craigslist.org,26:31.4,16,19,29
as.com,26:31.4,16,19,6
amazon.co.uk,26:31.4,16,19,110
amazon.es,26:31.6,16,19,110
nytimes.com,26:31.7,16,19,3
hepsiburada.com,26:31.7,16,19,149
instagram.com,26:31.9,16,19,3
finance.yahoo.com,26:31.9,16,19,Request timed out
investopedia.com,26:35.9,16,19,104
ja.wikipedia.org,26:36.0,16,19,73
facebook.com,26:36.1,16,19,126
fandom.com,26:36.2,16,19,4
omegle.com,26:36.2,16,19,14
hotstar.com,26:36.2,16,19,3
accuweather.com,26:36.3,16,19,4
collinsdictionary.com,26:36.3,16,19,14
cdc.gov,26:36.3,16,19,Request timed out
cambridge.org,26:40.3,16,19,12
mail.yahoo.com,26:40.4,16,19,Request timed out
indiamart.com,26:44.4,16,19,15
ikea.com,26:44.4,16,19,14
merriam-webster.com,26:44.4,16,19,4
m.wikipedia.org,26:44.5,16,19,35
accuweather.com,26:44.5,16,19,6
canva.com,26:44.5,16,19,14
apple.com,26:44.6,16,19,6
mayoclinic.org,26:44.6,16,19,Request timed out
espn.com,26:48.3,16,19,4
investopedia.com,26:48.4,16,19,3
goal.com,26:48.4,16,19,Request timed out
nike.com,26:52.4,16,19,3
es.wikipedia.org,26:52.4,16,19,36
merriam-webster.com,26:52.4,16,19,4
investopedia.com,26:52.5,16,19,4
nih.gov,26:52.5,16,19,Request timed out
cambridge.org,26:56.4,16,19,14
amazon.fr,26:56.4,16,19,111
kinopoisk.ru,26:56.5,16,19,148
collinsdictionary.com,26:56.7,16,19,13
merriam-webster.com,26:56.7,16,19,4
microsoft.com,26:56.7,16,19,Request timed out
kompas.com,27:00.3,16,19,Request timed out
mercadolivre.com.br,27:04.4,16,19,3
amazon.fr,27:04.4,16,19,111
as.com,27:04.5,16,19,5
ilovepdf.com,27:04.5,16,19,131
omegle.com,27:04.7,16,19,14
homedepot.com,27:04.8,16,19,13
marca.com,27:04.8,16,19,109
india.com,27:04.9,16,19,5
nl.wikipedia.org,27:05.0,16,19,35
nl.wikipedia.org,27:05.0,16,19,35
de.wikipedia.org,27:05.1,16,19,35
etsy.com,27:05.1,16,19,5
investing.com,27:05.1,16,19,13
dailymail.co.uk,27:05.2,16,19,5
fr.wikipedia.org,27:05.2,16,19,35
microsoft.com,27:05.3,16,19,Request timed out
youtube.com,27:08.8,16,19,13
hurriyet.com.tr,27:08.9,16,19,158
espn.com,27:09.1,16,19,3
flipkart.com,27:09.1,16,19,231
instagram.com,27:09.3,16,19,4
investopedia.com,27:09.3,16,19,3
globo.com,27:09.4,16,19,142
ebay.co.uk,27:09.7,16,19,Request timed out
omegle.com,27:13.4,16,19,15
dailymotion.com,27:13.4,16,19,106
cookpad.com,27:13.5,16,19,4
