Domain,StartTime,StartDay,StartHour,PingOutput
cricbuzz.com,19:42.1,16,23,254
m.wikipedia.org,19:42.3,16,23,35
mail.ru,19:42.4,16,23,199
investing.com,19:42.6,16,23,12
mayoclinic.org,19:42.6,16,23,Request timed out
as.com,19:46.4,16,23,5
ar.wikipedia.org,19:46.4,16,23,35
bbc.co.uk,19:46.5,16,23,4
amazon.de,19:46.5,16,23,112
espn.com,19:46.6,16,23,5
medlineplus.gov,19:46.6,16,23,4
de.wikipedia.org,19:46.7,16,23,35
cdc.gov,19:46.7,16,23,Request timed out
apple.com,19:50.4,16,23,4
cdc.gov,19:50.4,16,23,Request timed out
youtube.com,19:54.3,16,23,14
indeed.com,19:54.4,16,23,14
collinsdictionary.com,19:54.4,16,23,15
google.com,19:54.5,16,23,17
bestbuy.com,19:54.5,16,23,239
craigslist.org,19:54.8,16,23,29
americanas.com.br,19:54.8,16,23,Request timed out
canva.com,19:58.4,16,23,13
epfindia.gov.in,19:58.4,16,23,Request timed out
indiatimes.com,20:02.3,16,23,5
booking.com,20:02.4,16,23,Request timed out
ar.wikipedia.org,20:06.4,16,23,36
amazon.co.uk,20:06.4,16,23,110
britannica.com,20:06.5,16,23,Request timed out
bbc.co.uk,20:10.3,16,23,123
facebook.com,20:10.5,16,23,3
epfindia.gov.in,20:10.6,16,23,Request timed out
homedepot.com,20:14.4,16,23,13
india.com,20:14.4,16,23,5
marca.com,20:14.4,16,23,109
de.wikipedia.org,20:14.5,16,23,36
ja.wikipedia.org,20:14.6,16,23,35
kinopoisk.ru,20:14.6,16,23,149
indeed.com,20:15.0,16,23,13
booking.com,20:15.0,16,23,Request timed out
goal.com,20:18.8,16,23,Request timed out
cnn.com,20:22.9,16,23,6
investopedia.com,20:22.9,16,23,4
kompas.com,20:22.9,16,23,Request timed out
accuweather.com,20:26.9,16,23,5
craigslist.org,20:26.9,16,23,29
aliexpress.com,20:26.9,16,23,117
finance.yahoo.com,20:27.1,16,23,Request timed out
investing.com,20:30.9,16,23,13
apple.com,20:31.0,16,23,4
flipkart.com,20:31.1,16,23,262
as.com,20:31.5,16,23,5
indiamart.com,20:31.8,16,23,15
nl.wikipedia.org,20:31.8,16,23,35
nih.gov,20:31.8,16,23,Request timed out
medicalnewstoday.com,20:35.9,16,23,4
espn.com,20:35.9,16,23,4
amazon.it,20:35.9,16,23,109
pinterest.com,20:36.1,16,23,4
hm.com,20:36.1,16,23,5
indiatimes.com,20:36.2,16,23,4
mail.ru,20:36.3,16,23,205
naver.com,20:36.5,16,23,Request timed out
canva.com,20:40.4,16,23,14
aliexpress.com,20:40.4,16,23,116
mail.ru,20:40.5,16,23,204
indeed.com,20:40.7,16,23,13
ikea.com,20:40.8,16,23,13
finance.yahoo.com,20:40.8,16,23,Request timed out
craigslist.org,20:44.4,16,23,29
goal.com,20:44.4,16,23,Request timed out
clevelandclinic.org,20:48.4,16,23,27
homedepot.com,20:48.4,16,23,13
marca.com,20:48.4,16,23,109
hepsiburada.com,20:48.5,16,23,149
ebay.co.uk,20:48.7,16,23,Request timed out
hotstar.com,20:52.4,16,23,3
mayoclinic.org,20:52.4,16,23,Request timed out
amazon.fr,20:56.3,16,23,111
britannica.com,20:56.5,16,23,Request timed out
allegro.pl,21:00.4,16,23,131
globo.com,21:00.5,16,23,141
hepsiburada.com,21:00.8,16,23,149
espn.com,21:01.0,16,23,3
microsoft.com,21:01.0,16,23,Request timed out
craigslist.org,21:04.8,16,23,30
hurriyet.com.tr,21:04.9,16,23,159
indeed.com,21:05.1,16,23,17
ar.wikipedia.org,21:05.1,16,23,34
instagram.com,21:05.2,16,23,4
twitter.com,21:05.2,16,23,39
en.wikipedia.org,21:05.2,16,23,35
ndtv.com,21:05.3,16,23,5
craigslist.org,21:05.3,16,23,29
cricbuzz.com,21:05.4,16,23,254
de.wikipedia.org,21:05.6,16,23,34
detik.com,21:05.7,16,23,262
fandom.com,21:06.0,16,23,4
hurriyet.com.tr,21:06.0,16,23,158
amazon.co.jp,21:06.1,16,23,55
etsy.com,21:06.2,16,23,3
linkedin.com,21:06.3,16,23,4
naver.com,21:06.3,16,23,Request timed out
espn.com,21:09.9,16,23,4
ilovepdf.com,21:09.9,16,23,14
amazon.in,21:09.9,16,23,111
amazon.com,21:10.1,16,23,38
youtube.com,21:10.1,16,23,14
hm.com,21:10.1,16,23,6
ndtv.com,21:10.2,16,23,5
microsoft.com,21:10.2,16,23,Request timed out
google.com,21:13.9,16,23,15
indiatimes.com,21:13.9,16,23,5
accuweather.com,21:13.9,16,23,5
etsy.com,21:14.0,16,23,5
nytimes.com,21:14.0,16,23,3
investopedia.com,21:14.0,16,23,5
medicalnewstoday.com,21:14.0,16,23,5
bbc.com,21:14.0,16,23,6
cricbuzz.com,21:14.1,16,23,255
milliyet.com.tr,21:14.3,16,23,160
medlineplus.gov,21:14.5,16,23,3
cricbuzz.com,21:14.6,16,23,269
india.com,21:14.9,16,23,5
cambridge.org,21:15.0,16,23,12
es.wikipedia.org,21:15.1,16,23,35
allegro.pl,21:15.1,16,23,134
microsoft.com,21:15.3,16,23,Request timed out
investopedia.com,21:18.9,16,23,4
medlineplus.gov,21:18.9,16,23,3
amazon.com,21:18.9,16,23,37
adobe.com,21:18.9,16,23,5
dictionary.com,21:19.0,16,23,4
amazon.co.uk,21:19.0,16,23,110
americanas.com.br,21:19.1,16,23,Request timed out
apple.com,21:22.8,16,23,4
ar.wikipedia.org,21:22.9,16,23,35
nike.com,21:22.9,16,23,3
live.com,21:22.9,16,23,5
fr.wikipedia.org,21:23.0,16,23,37
amazon.fr,21:23.0,16,23,111
booking.com,21:23.1,16,23,Request timed out
cookpad.com,21:26.9,16,23,6
naver.com,21:26.9,16,23,Request timed out
ja.wikipedia.org,21:30.8,16,23,56
byjus.com,21:30.9,16,23,14
adobe.com,21:30.9,16,23,5
finance.yahoo.com,21:31.0,16,23,Request timed out
amazon.es,21:34.9,16,23,110
amazon.fr,21:35.0,16,23,111
hurriyet.com.tr,21:35.1,16,23,159
live.com,21:35.3,16,23,5
healthline.com,21:35.3,16,23,5
adobe.com,21:35.4,16,23,5
it.wikipedia.org,21:35.4,16,23,34
britannica.com,21:35.4,16,23,Request timed out
as.com,21:39.4,16,23,5
live.com,21:39.4,16,23,3
merriam-webster.com,21:39.4,16,23,3
nih.gov,21:39.4,16,23,Request timed out
hurriyet.com.tr,21:43.4,16,23,163
es.wikipedia.org,21:43.5,16,23,35
ilovepdf.com,21:43.6,16,23,14
ikea.com,21:43.6,16,23,13
goal.com,21:43.7,16,23,Request timed out
etsy.com,21:47.3,16,23,6
americanas.com.br,21:47.4,16,23,Request timed out
mail.ru,21:51.4,16,23,198
allegro.pl,21:51.7,16,23,187
mail.yahoo.com,21:51.9,16,23,Request timed out
accuweather.com,21:55.9,16,23,5
dictionary.com,21:55.9,16,23,4
nl.wikipedia.org,21:55.9,16,23,34
linkedin.com,21:56.0,16,23,4
youtube.com,21:56.0,16,23,15
nytimes.com,21:56.0,16,23,3
canva.com,21:56.0,16,23,14
omegle.com,21:56.0,16,23,13
mail.ru,21:56.1,16,23,195
merriam-webster.com,21:56.3,16,23,3
hepsiburada.com,21:56.3,16,23,149
espncricinfo.com,21:56.5,16,23,Request timed out
ilovepdf.com,22:00.4,16,23,14
investopedia.com,22:00.4,16,23,4
bbc.co.uk,22:00.4,16,23,4
collinsdictionary.com,22:00.4,16,23,15
ar.wikipedia.org,22:00.5,16,23,36
dictionary.com,22:00.5,16,23,5
ilovepdf.com,22:00.5,16,23,15
es.wikipedia.org,22:00.6,16,23,35
google.com,22:00.6,16,23,14
india.com,22:00.6,16,23,5
hm.com,22:00.7,16,23,6
amazon.com,22:00.7,16,23,37
ikea.com,22:00.8,16,23,13
kompas.com,22:00.8,16,23,Request timed out
dailymail.co.uk,22:04.4,16,23,5
ikea.com,22:04.4,16,23,72
hm.com,22:04.5,16,23,118
milliyet.com.tr,22:04.7,16,23,158
homedepot.com,22:04.8,16,23,15
mail.yahoo.com,22:04.9,16,23,Request timed out
onet.pl,22:08.9,16,23,4
allegro.pl,22:08.9,16,23,131
ja.wikipedia.org,22:09.0,16,23,35
ikea.com,22:09.1,16,23,13
kompas.com,22:09.1,16,23,Request timed out
cdc.gov,22:12.9,16,23,Request timed out
adobe.com,22:16.8,16,23,6
amazon.fr,22:16.9,16,23,111
omegle.com,22:17.0,16,23,17
dailymail.co.uk,22:17.0,16,23,5
it.wikipedia.org,22:17.1,16,23,35
accuweather.com,22:17.1,16,23,4
nike.com,22:17.2,16,23,3
cambridge.org,22:17.2,16,23,13
clevelandclinic.org,22:17.2,16,23,30
espncricinfo.com,22:17.2,16,23,Request timed out
twitter.com,22:20.9,16,23,41
indiatimes.com,22:20.9,16,23,5
investopedia.com,22:20.9,16,23,4
healthline.com,22:21.0,16,23,4
cdc.gov,22:21.0,16,23,Request timed out
collinsdictionary.com,22:24.9,16,23,14
investing.com,22:24.9,16,23,14
apple.com,22:24.9,16,23,5
es.wikipedia.org,22:24.9,16,23,38
as.com,22:25.0,16,23,4
de.wikipedia.org,22:25.1,16,23,35
google.com,22:25.1,16,23,17
cambridge.org,22:25.1,16,23,12
microsoft.com,22:25.2,16,23,Request timed out
nih.gov,22:28.9,16,23,Request timed out
bestbuy.com,22:32.8,16,23,34
healthline.com,22:32.9,16,23,3
hurriyet.com.tr,22:33.0,16,23,159
ebay.co.uk,22:33.1,16,23,Request timed out
de.wikipedia.org,22:36.9,16,23,35
clevelandclinic.org,22:36.9,16,23,27
bbc.com,22:36.9,16,23,5
americanas.com.br,22:37.0,16,23,Request timed out
es.wikipedia.org,22:40.8,16,23,37
india.com,22:40.9,16,23,6
id.wikipedia.org,22:41.0,16,23,36
nytimes.com,22:41.0,16,23,20
craigslist.org,22:41.1,16,23,29
bestbuy.com,22:41.1,16,23,34
apple.com,22:41.2,16,23,3
dailymail.co.uk,22:41.2,16,23,4
flipkart.com,22:41.3,16,23,238
google.com,22:41.6,16,23,74
facebook.com,22:41.6,16,23,109
india.com,22:41.8,16,23,6
kompas.com,22:41.8,16,23,Request timed out
indiamart.com,22:45.4,16,23,14
indiatimes.com,22:45.4,16,23,6
cookpad.com,22:45.4,16,23,4
apple.com,22:45.5,16,23,4
gsmarena.com,22:45.5,16,23,137
goal.com,22:45.6,16,23,Request timed out
amazon.it,22:49.3,16,23,111
hm.com,22:49.5,16,23,6
kinopoisk.ru,22:49.5,16,23,149
detik.com,22:49.9,16,23,258
ebay.co.uk,22:50.2,16,23,Request timed out
nike.com,22:53.9,16,23,6
ebay.co.uk,22:53.9,16,23,Request timed out
fandom.com,22:57.9,16,23,5
medicalnewstoday.com,22:57.9,16,23,3
americanas.com.br,22:57.9,16,23,Request timed out
omegle.com,23:01.9,16,23,17
homedepot.com,23:01.9,16,23,14
onet.pl,23:01.9,16,23,4
live.com,23:01.9,16,23,4
ilovepdf.com,23:01.9,16,23,14
accuweather.com,23:02.0,16,23,5
kompas.com,23:02.0,16,23,Request timed out
brainly.co.id,23:05.8,16,23,19
allegro.pl,23:05.9,16,23,131
nih.gov,23:06.2,16,23,Request timed out
dictionary.com,23:09.9,16,23,6
merriam-webster.com,23:09.9,16,23,4
investopedia.com,23:09.9,16,23,4
microsoft.com,23:09.9,16,23,Request timed out
ilovepdf.com,23:13.8,16,23,15
cricbuzz.com,23:13.9,16,23,254
en.wikipedia.org,23:14.1,16,23,35
kompas.com,23:14.2,16,23,Request timed out
ebay.com,23:17.9,16,23,Request timed out
etsy.com,23:21.8,16,23,5
nih.gov,23:21.9,16,23,Request timed out
cricbuzz.com,23:25.9,16,23,258
dailymotion.com,23:26.1,16,23,202
aliexpress.com,23:26.3,16,23,120
de.wikipedia.org,23:26.5,16,23,35
espn.com,23:26.5,16,23,4
bbc.com,23:26.6,16,23,8
imdb.com,23:26.6,16,23,39
etsy.com,23:26.6,16,23,7
espn.com,23:26.7,16,23,26
amazon.fr,23:26.7,16,23,154
amazon.es,23:26.9,16,23,111
healthline.com,23:27.0,16,23,4
nih.gov,23:27.1,16,23,Request timed out
bestbuy.com,23:30.9,16,23,33
finance.yahoo.com,23:30.9,16,23,Request timed out
en.wikipedia.org,23:34.8,16,23,35
merriam-webster.com,23:34.9,16,23,4
clevelandclinic.org,23:34.9,16,23,27
mail.yahoo.com,23:35.0,16,23,Request timed out
apple.com,23:38.9,16,23,5
fandom.com,23:38.9,16,23,5
microsoft.com,23:38.9,16,23,Request timed out
allegro.pl,23:42.9,16,23,131
espncricinfo.com,23:43.0,16,23,Request timed out
cookpad.com,23:46.9,16,23,4
amazon.co.uk,23:46.9,16,23,109
collinsdictionary.com,23:47.0,16,23,14
mercadolivre.com.br,23:47.0,16,23,7
dailymotion.com,23:47.3,16,23,107
kompas.com,23:47.4,16,23,Request timed out
cdc.gov,23:51.4,16,23,Request timed out
clevelandclinic.org,23:55.4,16,23,28
instagram.com,23:55.4,16,23,4
bbc.co.uk,23:55.4,16,23,3
marca.com,23:55.4,16,23,108
amazon.com,23:55.6,16,23,38
microsoft.com,23:55.6,16,23,Request timed out
gsmarena.com,23:59.3,16,23,136
amazon.com,23:59.5,16,23,37
hepsiburada.com,23:59.6,16,23,150
mail.ru,23:59.7,16,23,197
clevelandclinic.org,24:00.0,16,23,27
mayoclinic.org,24:00.1,16,23,Request timed out
hepsiburada.com,24:03.9,16,23,149
medicalnewstoday.com,24:04.0,16,23,3
accuweather.com,24:04.1,16,23,5
amazon.it,24:04.1,16,23,109
youtube.com,24:04.2,16,23,14
hm.com,24:04.2,16,23,5
flipkart.com,24:04.3,16,23,238
amazon.it,24:04.6,16,23,109
marca.com,24:04.7,16,23,109
fandom.com,24:04.8,16,23,5
kompas.com,24:04.8,16,23,Request timed out
healthline.com,24:08.8,16,23,5
espn.com,24:08.9,16,23,4
onet.pl,24:08.9,16,23,4
imdb.com,24:08.9,16,23,38
hotstar.com,24:09.0,16,23,3
facebook.com,24:09.0,16,23,3
as.com,24:09.0,16,23,4
nike.com,24:09.1,16,23,3
healthline.com,24:09.1,16,23,5
cambridge.org,24:09.2,16,23,13
de.wikipedia.org,24:09.2,16,23,34
homedepot.com,24:09.2,16,23,13
naver.com,24:09.3,16,23,Request timed out
cdc.gov,24:12.9,16,23,Request timed out
mayoclinic.org,24:16.8,16,23,Request timed out
kompas.com,24:20.8,16,23,Request timed out
epfindia.gov.in,24:24.9,16,23,Request timed out
en.wikipedia.org,24:28.9,16,23,35
ebay.co.uk,24:28.9,16,23,Request timed out
amazon.fr,24:32.9,16,23,111
espn.com,24:33.0,16,23,14
espncricinfo.com,24:33.1,16,23,Request timed out
ebay.com,24:36.8,16,23,Request timed out
onet.pl,24:40.9,16,23,4
allegro.pl,24:40.9,16,23,131
canva.com,24:41.0,16,23,13
homedepot.com,24:41.0,16,23,13
ebay.com,24:41.1,16,23,Request timed out
americanas.com.br,24:44.9,16,23,Request timed out
medicalnewstoday.com,24:48.8,16,23,3
cricbuzz.com,24:48.9,16,23,253
flipkart.com,24:49.1,16,23,239
amazon.co.uk,24:49.4,16,23,110
ndtv.com,24:49.5,16,23,6
omegle.com,24:49.6,16,23,15
amazon.co.jp,24:49.6,16,23,57
clevelandclinic.org,24:49.7,16,23,27
americanas.com.br,24:49.8,16,23,Request timed out
finance.yahoo.com,24:53.4,16,23,Request timed out
kinopoisk.ru,24:57.4,16,23,148
omegle.com,24:57.7,16,23,14
canva.com,24:57.7,16,23,15
es.wikipedia.org,24:57.7,16,23,36
hurriyet.com.tr,24:57.8,16,23,159
as.com,24:58.0,16,23,6
milliyet.com.tr,24:58.0,16,23,160
finance.yahoo.com,24:58.2,16,23,Request timed out
google.com,25:01.8,16,23,53
naver.com,25:02.0,16,23,Request timed out
cnn.com,25:05.8,16,23,4
hm.com,25:05.9,16,23,6
ar.wikipedia.org,25:05.9,16,23,55
britannica.com,25:06.0,16,23,Request timed out
mayoclinic.org,25:09.9,16,23,Request timed out
amazon.fr,25:13.8,16,23,111
onet.pl,25:14.0,16,23,4
investing.com,25:14.0,16,23,14
naver.com,25:14.0,16,23,Request timed out
ar.wikipedia.org,25:17.8,16,23,36
en.wikipedia.org,25:17.9,16,23,35
adobe.com,25:17.9,16,23,5
mercadolivre.com.br,25:18.0,16,23,4
as.com,25:18.0,16,23,5
milliyet.com.tr,25:18.0,16,23,158
merriam-webster.com,25:18.2,16,23,5
byjus.com,25:18.2,16,23,14
hepsiburada.com,25:18.3,16,23,149
amazon.co.uk,25:18.4,16,23,110
milliyet.com.tr,25:18.6,16,23,160
goal.com,25:18.7,16,23,Request timed out
kinopoisk.ru,25:22.4,16,23,155
indiamart.com,25:22.5,16,23,15
as.com,25:22.6,16,23,24
marca.com,25:22.7,16,23,110
fandom.com,25:22.8,16,23,8
hepsiburada.com,25:22.8,16,23,149
dictionary.com,25:23.0,16,23,4
merriam-webster.com,25:23.0,16,23,3
hotstar.com,25:23.0,16,23,4
facebook.com,25:23.1,16,23,10
globo.com,25:23.1,16,23,145
amazon.co.jp,25:23.4,16,23,56
amazon.in,25:23.5,16,23,113
ikea.com,25:23.6,16,23,15
ilovepdf.com,25:23.7,16,23,17
ar.wikipedia.org,25:23.7,16,23,36
instagram.com,25:23.8,16,23,4
brainly.co.id,25:23.8,16,23,14
hm.com,25:23.8,16,23,6
mayoclinic.org,25:23.9,16,23,Request timed out
brainly.co.id,25:27.8,16,23,14
india.com,25:27.9,16,23,5
onet.pl,25:27.9,16,23,3
cdc.gov,25:27.9,16,23,Request timed out
mercadolivre.com.br,25:31.9,16,23,4
instagram.com,25:31.9,16,23,4
onet.pl,25:31.9,16,23,4
investopedia.com,25:31.9,16,23,5
cdc.gov,25:31.9,16,23,Request timed out
microsoft.com,25:35.9,16,23,Request timed out
mail.yahoo.com,25:39.8,16,23,Request timed out
ilovepdf.com,25:43.8,16,23,14
bbc.com,25:43.9,16,23,9
bbc.co.uk,25:43.9,16,23,4
nih.gov,25:43.9,16,23,Request timed out
gsmarena.com,25:47.9,16,23,135
mail.ru,25:48.0,16,23,204
microsoft.com,25:48.2,16,23,Request timed out
medicalnewstoday.com,25:51.8,16,23,4
bestbuy.com,25:51.9,16,23,35
youtube.com,25:52.0,16,23,14
live.com,25:52.0,16,23,4
accuweather.com,25:52.0,16,23,5
dictionary.com,25:52.1,16,23,8
instagram.com,25:52.1,16,23,8
mail.yahoo.com,25:52.1,16,23,Request timed out
ilovepdf.com,25:55.8,16,23,40
kinopoisk.ru,25:55.9,16,23,147
fr.wikipedia.org,25:56.1,16,23,35
instagram.com,25:56.1,16,23,5
ar.wikipedia.org,25:56.1,16,23,35
bestbuy.com,25:56.2,16,23,34
flipkart.com,25:56.2,16,23,238
etsy.com,25:56.5,16,23,5
m.wikipedia.org,25:56.6,16,23,35
nytimes.com,25:56.6,16,23,5
dictionary.com,25:56.6,16,23,4
allegro.pl,25:56.7,16,23,154
cookpad.com,25:56.8,16,23,5
imdb.com,25:56.9,16,23,37
fandom.com,25:56.9,16,23,5
bbc.co.uk,25:56.9,16,23,5
medlineplus.gov,25:57.0,16,23,3
finance.yahoo.com,25:57.0,16,23,Request timed out
nytimes.com,26:00.8,16,23,10
nl.wikipedia.org,26:00.9,16,23,34
twitter.com,26:00.9,16,23,39
booking.com,26:01.0,16,23,Request timed out
fr.wikipedia.org,26:04.8,16,23,46
indiamart.com,26:04.9,16,23,27
marca.com,26:04.9,16,23,124
naver.com,26:05.1,16,23,Request timed out
imdb.com,26:08.9,16,23,37
nih.gov,26:08.9,16,23,Request timed out
ikea.com,26:12.8,16,23,13
brainly.co.id,26:12.9,16,23,14
cookpad.com,26:12.9,16,23,4
cricbuzz.com,26:13.0,16,23,253
bbc.co.uk,26:13.3,16,23,3
bbc.co.uk,26:13.3,16,23,3
as.com,26:13.3,16,23,4
microsoft.com,26:13.4,16,23,Request timed out
id.wikipedia.org,26:17.3,16,23,35
pinterest.com,26:17.4,16,23,4
craigslist.org,26:17.4,16,23,29
britannica.com,26:17.5,16,23,Request timed out
investopedia.com,26:21.4,16,23,7
healthline.com,26:21.4,16,23,4
ja.wikipedia.org,26:21.4,16,23,36
ndtv.com,26:21.5,16,23,11
amazon.it,26:21.5,16,23,109
brainly.co.id,26:21.6,16,23,14
naver.com,26:21.7,16,23,Request timed out
amazon.es,26:25.4,16,23,110
marca.com,26:25.5,16,23,109
bestbuy.com,26:25.6,16,23,33
investing.com,26:25.7,16,23,13
globo.com,26:25.7,16,23,142
kinopoisk.ru,26:26.0,16,23,230
booking.com,26:26.4,16,23,Request timed out
dailymail.co.uk,26:30.4,16,23,5
microsoft.com,26:30.4,16,23,Request timed out
facebook.com,26:34.4,16,23,3
kompas.com,26:34.4,16,23,Request timed out
imdb.com,26:38.4,16,23,36
healthline.com,26:38.4,16,23,3
indiamart.com,26:38.4,16,23,14
m.wikipedia.org,26:38.5,16,23,35
naver.com,26:38.5,16,23,Request timed out
dailymail.co.uk,26:42.4,16,23,5
britannica.com,26:42.4,16,23,Request timed out
cdc.gov,26:46.4,16,23,Request timed out
craigslist.org,26:50.4,16,23,30
ikea.com,26:50.4,16,23,13
amazon.com,26:50.4,16,23,39
naver.com,26:50.5,16,23,Request timed out
goal.com,26:54.3,16,23,Request timed out
homedepot.com,26:58.4,16,23,14
magazineluiza.com.br,26:58.4,16,23,4
amazon.com,26:58.4,16,23,37
microsoft.com,26:58.5,16,23,Request timed out
espncricinfo.com,27:02.4,16,23,Request timed out
epfindia.gov.in,27:06.4,16,23,Request timed out
ja.wikipedia.org,27:10.4,16,23,35
m.wikipedia.org,27:10.4,16,23,34
investopedia.com,27:10.4,16,23,3
indiamart.com,27:10.5,16,23,14
dictionary.com,27:10.5,16,23,4
live.com,27:10.5,16,23,4
as.com,27:10.5,16,23,6
kompas.com,27:10.6,16,23,Request timed out
amazon.com,27:14.4,16,23,38
ja.wikipedia.org,27:14.4,16,23,34
marca.com,27:14.5,16,23,109
brainly.co.id,27:14.6,16,23,26
clevelandclinic.org,27:14.6,16,23,27
mail.ru,27:14.7,16,23,199
kompas.com,27:14.9,16,23,Request timed out
ebay.com,27:18.9,16,23,Request timed out
collinsdictionary.com,27:22.9,16,23,14
ikea.com,27:22.9,16,23,13
ebay.co.uk,27:23.0,16,23,Request timed out
epfindia.gov.in,27:26.9,16,23,Request timed out
nike.com,27:30.9,16,23,4
en.wikipedia.org,27:30.9,16,23,91
americanas.com.br,27:31.0,16,23,Request timed out
flipkart.com,27:34.8,16,23,238
amazon.com,27:35.1,16,23,37
flipkart.com,27:35.2,16,23,237
twitter.com,27:35.4,16,23,39
indiatimes.com,27:35.5,16,23,5
allegro.pl,27:35.5,16,23,141
mail.ru,27:35.6,16,23,203
dictionary.com,27:35.9,16,23,4
naver.com,27:35.9,16,23,Request timed out
ndtv.com,27:39.9,16,23,5
cnn.com,27:39.9,16,23,4
clevelandclinic.org,27:39.9,16,23,27
nytimes.com,27:40.0,16,23,4
imdb.com,27:40.0,16,23,36
ar.wikipedia.org,27:40.0,16,23,48
amazon.co.jp,27:40.1,16,23,55
hepsiburada.com,27:40.2,16,23,150
homedepot.com,27:40.3,16,23,13
indeed.com,27:40.4,16,23,14
hm.com,27:40.4,16,23,6
hepsiburada.com,27:40.5,16,23,150
mail.yahoo.com,27:40.6,16,23,Request timed out
youtube.com,27:44.4,16,23,14
en.wikipedia.org,27:44.4,16,23,35
dailymail.co.uk,27:44.4,16,23,6
amazon.es,27:44.5,16,23,110
cricbuzz.com,27:44.6,16,23,254
bbc.com,27:44.9,16,23,4
brainly.co.id,27:44.9,16,23,15
es.wikipedia.org,27:45.0,16,23,35
nih.gov,27:45.0,16,23,Request timed out
nike.com,27:48.9,16,23,3
amazon.co.jp,27:48.9,16,23,55
cdc.gov,27:48.9,16,23,Request timed out
hm.com,27:52.9,16,23,6
finance.yahoo.com,27:52.9,16,23,Request timed out
collinsdictionary.com,27:56.9,16,23,15
espncricinfo.com,27:56.9,16,23,Request timed out
mail.ru,28:00.9,16,23,200
adobe.com,28:01.1,16,23,9
linkedin.com,28:01.1,16,23,4
youtube.com,28:01.1,16,23,15
ebay.com,28:01.2,16,23,Request timed out
amazon.es,28:04.8,16,23,111
de.wikipedia.org,28:05.0,16,23,35
craigslist.org,28:05.0,16,23,30
clevelandclinic.org,28:05.1,16,23,28
it.wikipedia.org,28:05.1,16,23,34
de.wikipedia.org,28:05.2,16,23,35
milliyet.com.tr,28:05.2,16,23,158
gsmarena.com,28:05.4,16,23,135
espncricinfo.com,28:05.5,16,23,Request timed out
ilovepdf.com,28:09.4,16,23,99
medicalnewstoday.com,28:09.5,16,23,58
bbc.com,28:09.5,16,23,4
ndtv.com,28:09.6,16,23,6
ndtv.com,28:09.6,16,23,5
homedepot.com,28:09.6,16,23,13
finance.yahoo.com,28:09.6,16,23,Request timed out
healthline.com,28:13.4,16,23,3
instagram.com,28:13.4,16,23,5
en.wikipedia.org,28:13.4,16,23,34
bbc.co.uk,28:13.5,16,23,5
adobe.com,28:13.5,16,23,5
epfindia.gov.in,28:13.5,16,23,Request timed out
epfindia.gov.in,28:17.4,16,23,Request timed out
accuweather.com,28:21.3,16,23,6
gsmarena.com,28:21.4,16,23,135
homedepot.com,28:21.5,16,23,14
nytimes.com,28:21.6,16,23,5
india.com,28:21.6,16,23,6
craigslist.org,28:21.6,16,23,29
it.wikipedia.org,28:21.7,16,23,36
amazon.es,28:21.7,16,23,110
fandom.com,28:21.8,16,23,4
amazon.de,28:21.9,16,23,110
collinsdictionary.com,28:22.0,16,23,13
cricbuzz.com,28:22.0,16,23,254
youtube.com,28:22.3,16,23,14
mayoclinic.org,28:22.3,16,23,Request timed out
ar.wikipedia.org,28:25.9,16,23,40
