Domain,StartTime,StartDay,StartHour,PingOutput
mayoclinic.org,30:18.6,14,15,Request timed out
hm.com,30:22.2,14,15,6
india.com,30:22.2,14,15,5
dictionary.com,30:22.2,14,15,4
onet.pl,30:22.2,14,15,4
nl.wikipedia.org,30:22.3,14,15,35
naver.com,30:22.3,14,15,Request timed out
healthline.com,30:26.2,14,15,4
epfindia.gov.in,30:26.2,14,15,Request timed out
espn.com,30:30.2,14,15,4
ar.wikipedia.org,30:30.2,14,15,36
hepsiburada.com,30:30.2,14,15,150
globo.com,30:30.4,14,15,142
globo.com,30:30.6,14,15,144
onet.pl,30:30.7,14,15,4
aliexpress.com,30:30.7,14,15,117
es.wikipedia.org,30:30.9,14,15,34
marca.com,30:30.9,14,15,108
amazon.de,30:31.0,14,15,110
en.wikipedia.org,30:31.2,14,15,34
instagram.com,30:31.2,14,15,4
nl.wikipedia.org,30:31.2,14,15,35
ebay.co.uk,30:31.3,14,15,Request timed out
kinopoisk.ru,30:35.2,14,15,156
britannica.com,30:35.5,14,15,Request timed out
kompas.com,30:39.2,14,15,Request timed out
ebay.com,30:43.2,14,15,Request timed out
espn.com,30:47.2,14,15,3
merriam-webster.com,30:47.2,14,15,4
hotstar.com,30:47.2,14,15,5
fr.wikipedia.org,30:47.3,14,15,35
ilovepdf.com,30:47.3,14,15,13
de.wikipedia.org,30:47.4,14,15,34
magazineluiza.com.br,30:47.4,14,15,3
craigslist.org,30:47.4,14,15,28
bestbuy.com,30:47.5,14,15,33
linkedin.com,30:47.5,14,15,4
nytimes.com,30:47.6,14,15,3
indeed.com,30:47.6,14,15,13
dailymail.co.uk,30:47.6,14,15,4
instagram.com,30:47.7,14,15,3
nl.wikipedia.org,30:47.7,14,15,35
marca.com,30:47.7,14,15,108
americanas.com.br,30:47.9,14,15,Request timed out
investopedia.com,30:51.7,14,15,4
byjus.com,30:51.7,14,15,13
ikea.com,30:51.7,14,15,13
americanas.com.br,30:51.8,14,15,Request timed out
americanas.com.br,30:55.7,14,15,Request timed out
detik.com,30:59.7,14,15,237
marca.com,30:59.9,14,15,109
investing.com,31:00.0,14,15,12
microsoft.com,31:00.1,14,15,Request timed out
epfindia.gov.in,31:03.7,14,15,Request timed out
pinterest.com,31:07.7,14,15,4
instagram.com,31:07.7,14,15,3
americanas.com.br,31:07.7,14,15,Request timed out
bestbuy.com,31:11.7,14,15,34
apple.com,31:11.7,14,15,6
finance.yahoo.com,31:11.8,14,15,Request timed out
nike.com,31:15.7,14,15,4
naver.com,31:15.7,14,15,Request timed out
facebook.com,31:19.7,14,15,4
canva.com,31:19.7,14,15,14
onet.pl,31:19.7,14,15,4
youtube.com,31:19.7,14,15,14
nih.gov,31:19.8,14,15,Request timed out
bbc.com,31:23.7,14,15,5
ja.wikipedia.org,31:23.7,14,15,35
dailymotion.com,31:23.7,14,15,106
instagram.com,31:23.9,14,15,5
marca.com,31:23.9,14,15,110
espn.com,31:24.0,14,15,4
bestbuy.com,31:24.0,14,15,35
imdb.com,31:24.1,14,15,37
m.wikipedia.org,31:24.1,14,15,35
investing.com,31:24.1,14,15,12
mail.ru,31:24.2,14,15,223
mayoclinic.org,31:24.4,14,15,Request timed out
ebay.com,31:28.2,14,15,Request timed out
amazon.co.jp,31:32.2,14,15,58
aliexpress.com,31:32.3,14,15,116
pinterest.com,31:32.4,14,15,6
es.wikipedia.org,31:32.4,14,15,36
kompas.com,31:32.5,14,15,Request timed out
ar.wikipedia.org,31:36.2,14,15,35
craigslist.org,31:36.2,14,15,30
apple.com,31:36.3,14,15,4
omegle.com,31:36.3,14,15,13
m.wikipedia.org,31:36.3,14,15,35
microsoft.com,31:36.4,14,15,Request timed out
ikea.com,31:40.2,14,15,14
instagram.com,31:40.2,14,15,3
onet.pl,31:40.2,14,15,4
adobe.com,31:40.3,14,15,4
nytimes.com,31:40.3,14,15,3
ebay.co.uk,31:40.3,14,15,Request timed out
finance.yahoo.com,31:44.2,14,15,Request timed out
imdb.com,31:48.2,14,15,36
amazon.fr,31:48.2,14,15,112
amazon.es,31:48.4,14,15,110
as.com,31:48.5,14,15,5
imdb.com,31:48.6,14,15,36
hepsiburada.com,31:48.6,14,15,149
investing.com,31:48.8,14,15,12
nl.wikipedia.org,31:48.8,14,15,34
brainly.co.id,31:48.9,14,15,13
britannica.com,31:48.9,14,15,Request timed out
flipkart.com,31:52.7,14,15,230
cdc.gov,31:53.1,14,15,Request timed out
omegle.com,31:56.7,14,15,13
collinsdictionary.com,31:56.7,14,15,15
homedepot.com,31:56.7,14,15,16
amazon.com,31:56.8,14,15,36
detik.com,31:56.8,14,15,238
kinopoisk.ru,31:57.1,14,15,154
cricbuzz.com,31:57.4,14,15,251
live.com,31:57.6,14,15,4
omegle.com,31:57.7,14,15,13
flipkart.com,31:57.7,14,15,297
amazon.fr,31:58.0,14,15,162
homedepot.com,31:58.2,14,15,13
cdc.gov,31:58.2,14,15,Request timed out
dailymotion.com,32:02.2,14,15,106
nytimes.com,32:02.3,14,15,3
ja.wikipedia.org,32:02.3,14,15,35
nytimes.com,32:02.4,14,15,3
mail.ru,32:02.4,14,15,199
britannica.com,32:02.6,14,15,Request timed out
ilovepdf.com,32:06.2,14,15,13
milliyet.com.tr,32:06.2,14,15,159
it.wikipedia.org,32:06.4,14,15,37
dailymotion.com,32:06.4,14,15,107
hm.com,32:06.6,14,15,6
gsmarena.com,32:06.6,14,15,136
twitter.com,32:06.8,14,15,43
de.wikipedia.org,32:06.8,14,15,36
ebay.co.uk,32:06.9,14,15,Request timed out
homedepot.com,32:10.7,14,15,75
naver.com,32:10.8,14,15,Request timed out
britannica.com,32:14.7,14,15,Request timed out
google.com,32:18.7,14,15,14
de.wikipedia.org,32:18.7,14,15,35
booking.com,32:18.7,14,15,Request timed out
amazon.de,32:22.7,14,15,110
dailymail.co.uk,32:22.8,14,15,5
milliyet.com.tr,32:22.9,14,15,158
cricbuzz.com,32:23.0,14,15,250
etsy.com,32:23.3,14,15,4
live.com,32:23.3,14,15,5
live.com,32:23.3,14,15,4
magazineluiza.com.br,32:23.4,14,15,4
es.wikipedia.org,32:23.4,14,15,34
goal.com,32:23.4,14,15,Request timed out
investing.com,32:27.2,14,15,13
epfindia.gov.in,32:27.2,14,15,Request timed out
omegle.com,32:31.2,14,15,15
hotstar.com,32:31.2,14,15,3
twitter.com,32:31.2,14,15,43
ndtv.com,32:31.3,14,15,5
naver.com,32:31.3,14,15,Request timed out
cdc.gov,32:35.2,14,15,Request timed out
dictionary.com,32:39.2,14,15,4
nike.com,32:39.2,14,15,4
globo.com,32:39.2,14,15,142
instagram.com,32:39.4,14,15,3
nike.com,32:39.4,14,15,3
nike.com,32:39.4,14,15,3
aliexpress.com,32:39.4,14,15,116
magazineluiza.com.br,32:39.6,14,15,3
allegro.pl,32:39.6,14,15,142
it.wikipedia.org,32:39.7,14,15,35
aliexpress.com,32:39.8,14,15,116
m.wikipedia.org,32:39.9,14,15,35
apple.com,32:40.0,14,15,5
medlineplus.gov,32:40.0,14,15,4
marca.com,32:40.0,14,15,109
microsoft.com,32:40.2,14,15,Request timed out
omegle.com,32:44.2,14,15,14
adobe.com,32:44.2,14,15,5
collinsdictionary.com,32:44.2,14,15,13
marca.com,32:44.2,14,15,110
merriam-webster.com,32:44.4,14,15,4
apple.com,32:44.4,14,15,6
nytimes.com,32:44.4,14,15,6
investing.com,32:44.4,14,15,15
linkedin.com,32:44.5,14,15,5
mercadolivre.com.br,32:44.5,14,15,3
ebay.com,32:44.5,14,15,Request timed out
hurriyet.com.tr,32:48.2,14,15,162
amazon.in,32:48.4,14,15,114
india.com,32:48.5,14,15,8
hotstar.com,32:48.5,14,15,5
it.wikipedia.org,32:48.5,14,15,35
britannica.com,32:48.6,14,15,Request timed out
ebay.co.uk,32:52.2,14,15,Request timed out
indiatimes.com,32:56.2,14,15,7
pinterest.com,32:56.2,14,15,5
bestbuy.com,32:56.2,14,15,33
facebook.com,32:56.3,14,15,3
ikea.com,32:56.3,14,15,14
medicalnewstoday.com,32:56.4,14,15,3
nike.com,32:56.4,14,15,4
india.com,32:56.4,14,15,5
amazon.it,32:56.4,14,15,109
as.com,32:56.6,14,15,7
amazon.de,32:56.6,14,15,110
microsoft.com,32:56.8,14,15,Request timed out
onet.pl,33:00.7,14,15,4
de.wikipedia.org,33:00.7,14,15,35
accuweather.com,33:00.7,14,15,5
kompas.com,33:00.8,14,15,Request timed out
ikea.com,33:04.7,14,15,12
cnn.com,33:04.7,14,15,4
indiatimes.com,33:04.7,14,15,5
twitter.com,33:04.8,14,15,42
nytimes.com,33:04.8,14,15,3
espn.com,33:04.8,14,15,3
detik.com,33:04.9,14,15,Request timed out
mayoclinic.org,33:08.7,14,15,Request timed out
cambridge.org,33:12.7,14,15,13
cdc.gov,33:12.7,14,15,Request timed out
hurriyet.com.tr,33:16.7,14,15,159
m.wikipedia.org,33:16.8,14,15,35
cambridge.org,33:16.9,14,15,14
allegro.pl,33:16.9,14,15,136
mail.ru,33:17.2,14,15,222
ebay.co.uk,33:17.5,14,15,Request timed out
cambridge.org,33:21.2,14,15,65
bestbuy.com,33:21.3,14,15,34
indiatimes.com,33:21.4,14,15,5
kinopoisk.ru,33:21.5,14,15,159
amazon.co.jp,33:21.8,14,15,56
dailymail.co.uk,33:21.8,14,15,6
cricbuzz.com,33:21.9,14,15,250
kinopoisk.ru,33:22.2,14,15,155
marca.com,33:22.3,14,15,109
hepsiburada.com,33:22.5,14,15,149
booking.com,33:22.6,14,15,Request timed out
byjus.com,33:26.2,14,15,13
nytimes.com,33:26.2,14,15,4
live.com,33:26.2,14,15,3
amazon.com,33:26.3,14,15,35
ebay.com,33:26.3,14,15,Request timed out
ebay.co.uk,33:30.2,14,15,Request timed out
kompas.com,33:34.2,14,15,Request timed out
twitter.com,33:38.2,14,15,43
gsmarena.com,33:38.2,14,15,135
adobe.com,33:38.4,14,15,5
fr.wikipedia.org,33:38.4,14,15,35
detik.com,33:38.5,14,15,238
fr.wikipedia.org,33:38.7,14,15,35
merriam-webster.com,33:38.8,14,15,4
milliyet.com.tr,33:38.8,14,15,159
goal.com,33:39.0,14,15,Request timed out
hm.com,33:42.7,14,15,5
amazon.co.jp,33:42.7,14,15,55
amazon.es,33:42.8,14,15,110
amazon.co.jp,33:42.9,14,15,55
dailymail.co.uk,33:43.0,14,15,5
ikea.com,33:43.0,14,15,14
ebay.co.uk,33:43.1,14,15,Request timed out
linkedin.com,33:46.7,14,15,4
nytimes.com,33:46.7,14,15,5
nl.wikipedia.org,33:46.7,14,15,35
cdc.gov,33:46.8,14,15,Request timed out
craigslist.org,33:50.7,14,15,30
india.com,33:50.7,14,15,6
homedepot.com,33:50.7,14,15,15
mayoclinic.org,33:50.8,14,15,Request timed out
amazon.it,33:54.7,14,15,109
globo.com,33:54.8,14,15,142
fandom.com,33:55.1,14,15,5
byjus.com,33:55.2,14,15,13
de.wikipedia.org,33:55.2,14,15,33
indiatimes.com,33:55.2,14,15,4
ikea.com,33:55.3,14,15,13
hotstar.com,33:55.3,14,15,4
espncricinfo.com,33:55.3,14,15,Request timed out
ikea.com,33:59.2,14,15,13
detik.com,33:59.2,14,15,238
amazon.co.uk,33:59.5,14,15,110
kinopoisk.ru,33:59.6,14,15,153
ikea.com,33:59.7,14,15,15
espn.com,33:59.8,14,15,3
indiamart.com,33:59.8,14,15,13
epfindia.gov.in,33:59.8,14,15,Request timed out
facebook.com,34:03.7,14,15,3
instagram.com,34:03.7,14,15,3
medlineplus.gov,34:03.7,14,15,3
amazon.com,34:03.7,14,15,36
mail.ru,34:03.8,14,15,199
nl.wikipedia.org,34:04.0,14,15,35
detik.com,34:04.1,14,15,237
facebook.com,34:04.3,14,15,3
craigslist.org,34:04.3,14,15,29
amazon.es,34:04.4,14,15,109
indiamart.com,34:04.5,14,15,13
google.com,34:04.5,14,15,17
mayoclinic.org,34:04.6,14,15,Request timed out
amazon.in,34:08.2,14,15,112
bbc.co.uk,34:08.3,14,15,4
ebay.com,34:08.4,14,15,Request timed out
nih.gov,34:12.2,14,15,Request timed out
facebook.com,34:16.2,14,15,93
kinopoisk.ru,34:16.3,14,15,218
m.wikipedia.org,34:16.5,14,15,34
mail.yahoo.com,34:16.6,14,15,Request timed out
investopedia.com,34:20.2,14,15,4
nytimes.com,34:20.2,14,15,4
amazon.de,34:20.2,14,15,111
naver.com,34:20.3,14,15,Request timed out
en.wikipedia.org,34:24.2,14,15,35
medicalnewstoday.com,34:24.2,14,15,2
onet.pl,34:24.3,14,15,3
bbc.co.uk,34:24.3,14,15,4
de.wikipedia.org,34:24.3,14,15,35
ar.wikipedia.org,34:24.3,14,15,34
hurriyet.com.tr,34:24.4,14,15,158
ndtv.com,34:24.6,14,15,9
finance.yahoo.com,34:24.6,14,15,Request timed out
kompas.com,34:28.2,14,15,Request timed out
hurriyet.com.tr,34:32.2,14,15,160
naver.com,34:32.3,14,15,Request timed out
nytimes.com,34:36.2,14,15,5
epfindia.gov.in,34:36.2,14,15,Request timed out
booking.com,34:40.2,14,15,Request timed out
etsy.com,34:44.2,14,15,5
cambridge.org,34:44.2,14,15,13
bbc.co.uk,34:44.2,14,15,4
finance.yahoo.com,34:44.2,14,15,Request timed out
m.wikipedia.org,34:48.2,14,15,35
cnn.com,34:48.2,14,15,3
brainly.co.id,34:48.3,14,15,12
amazon.fr,34:48.3,14,15,111
india.com,34:48.4,14,15,7
indiatimes.com,34:48.5,14,15,4
pinterest.com,34:48.5,14,15,4
medicalnewstoday.com,34:48.5,14,15,3
byjus.com,34:48.5,14,15,14
mercadolivre.com.br,34:48.6,14,15,3
milliyet.com.tr,34:48.6,14,15,159
etsy.com,34:48.7,14,15,6
ebay.com,34:48.8,14,15,Request timed out
amazon.fr,34:52.7,14,15,114
epfindia.gov.in,34:52.8,14,15,Request timed out
fr.wikipedia.org,34:56.7,14,15,34
en.wikipedia.org,34:56.7,14,15,35
craigslist.org,34:56.8,14,15,31
es.wikipedia.org,34:56.8,14,15,35
booking.com,34:56.9,14,15,Request timed out
mercadolivre.com.br,35:00.7,14,15,3
collinsdictionary.com,35:00.7,14,15,14
cambridge.org,35:00.8,14,15,14
indiatimes.com,35:00.8,14,15,4
canva.com,35:00.8,14,15,14
ja.wikipedia.org,35:00.8,14,15,34
nytimes.com,35:00.9,14,15,4
finance.yahoo.com,35:00.9,14,15,Request timed out
milliyet.com.tr,35:04.7,14,15,158
booking.com,35:04.8,14,15,Request timed out
ebay.com,35:08.7,14,15,Request timed out
dailymail.co.uk,35:12.7,14,15,5
milliyet.com.tr,35:12.7,14,15,159
cnn.com,35:12.9,14,15,3
ikea.com,35:12.9,14,15,13
cookpad.com,35:13.0,14,15,5
aliexpress.com,35:13.0,14,15,116
amazon.co.jp,35:13.2,14,15,55
kinopoisk.ru,35:13.3,14,15,155
omegle.com,35:13.6,14,15,14
hotstar.com,35:13.6,14,15,4
medlineplus.gov,35:13.6,14,15,5
instagram.com,35:13.7,14,15,4
cricbuzz.com,35:13.7,14,15,250
bbc.co.uk,35:14.0,14,15,3
it.wikipedia.org,35:14.0,14,15,34
globo.com,35:14.0,14,15,141
kompas.com,35:14.3,14,15,Request timed out
brainly.co.id,35:18.2,14,15,14
imdb.com,35:18.2,14,15,36
apple.com,35:18.2,14,15,5
de.wikipedia.org,35:18.3,14,15,37
amazon.in,35:18.3,14,15,111
flipkart.com,35:18.5,14,15,230
homedepot.com,35:18.7,14,15,14
amazon.in,35:18.8,14,15,111
indiamart.com,35:18.9,14,15,13
merriam-webster.com,35:18.9,14,15,4
instagram.com,35:19.0,14,15,4
bestbuy.com,35:19.0,14,15,33
linkedin.com,35:19.0,14,15,3
amazon.de,35:19.0,14,15,110
cdc.gov,35:19.2,14,15,Request timed out
cambridge.org,35:23.2,14,15,14
amazon.co.uk,35:23.2,14,15,110
ikea.com,35:23.3,14,15,13
cricbuzz.com,35:23.4,14,15,250
as.com,35:23.6,14,15,4
amazon.in,35:23.7,14,15,111
cambridge.org,35:23.8,14,15,14
medlineplus.gov,35:23.9,14,15,3
mail.yahoo.com,35:23.9,14,15,Request timed out
flipkart.com,35:27.7,14,15,248
omegle.com,35:27.9,14,15,13
collinsdictionary.com,35:28.0,14,15,13
canva.com,35:28.0,14,15,14
adobe.com,35:28.0,14,15,6
allegro.pl,35:28.0,14,15,137
aliexpress.com,35:28.2,14,15,117
allegro.pl,35:28.3,14,15,135
globo.com,35:28.5,14,15,142
investopedia.com,35:28.6,14,15,3
indeed.com,35:28.6,14,15,14
craigslist.org,35:28.7,14,15,31
it.wikipedia.org,35:28.8,14,15,35
mail.ru,35:28.8,14,15,199
americanas.com.br,35:29.0,14,15,Request timed out
collinsdictionary.com,35:32.7,14,15,13
as.com,35:32.7,14,15,5
hm.com,35:32.7,14,15,6
cambridge.org,35:32.8,14,15,14
mayoclinic.org,35:32.8,14,15,Request timed out
investopedia.com,35:36.7,14,15,65
google.com,35:36.8,14,15,14
hotstar.com,35:36.8,14,15,2
cookpad.com,35:36.8,14,15,3
brainly.co.id,35:36.8,14,15,13
mercadolivre.com.br,35:36.8,14,15,4
medicalnewstoday.com,35:36.9,14,15,4
amazon.fr,35:36.9,14,15,111
fr.wikipedia.org,35:37.0,14,15,34
apple.com,35:37.1,14,15,3
allegro.pl,35:37.1,14,15,134
indiamart.com,35:37.2,14,15,14
merriam-webster.com,35:37.2,14,15,4
brainly.co.id,35:37.3,14,15,13
linkedin.com,35:37.3,14,15,5
aliexpress.com,35:37.3,14,15,116
craigslist.org,35:37.4,14,15,29
ilovepdf.com,35:37.5,14,15,13
microsoft.com,35:37.5,14,15,Request timed out
craigslist.org,35:41.2,14,15,29
cricbuzz.com,35:41.2,14,15,250
it.wikipedia.org,35:41.5,14,15,35
homedepot.com,35:41.5,14,15,13
linkedin.com,35:41.6,14,15,5
en.wikipedia.org,35:41.6,14,15,34
canva.com,35:41.6,14,15,14
ilovepdf.com,35:41.6,14,15,13
pinterest.com,35:41.7,14,15,4
en.wikipedia.org,35:41.7,14,15,34
etsy.com,35:41.7,14,15,4
marca.com,35:41.8,14,15,111
amazon.fr,35:41.9,14,15,111
marca.com,35:42.0,14,15,109
cambridge.org,35:42.1,14,15,14
ebay.com,35:42.2,14,15,Request timed out
medlineplus.gov,35:46.2,14,15,3
magazineluiza.com.br,35:46.2,14,15,3
ikea.com,35:46.3,14,15,13
m.wikipedia.org,35:46.3,14,15,35
merriam-webster.com,35:46.4,14,15,3
milliyet.com.tr,35:46.4,14,15,158
brainly.co.id,35:46.6,14,15,13
naver.com,35:46.6,14,15,Request timed out
amazon.fr,35:50.2,14,15,112
canva.com,35:50.3,14,15,14
accuweather.com,35:50.3,14,15,5
as.com,35:50.4,14,15,5
americanas.com.br,35:50.4,14,15,Request timed out
aliexpress.com,35:54.2,14,15,115
cdc.gov,35:54.3,14,15,Request timed out
britannica.com,35:58.2,14,15,Request timed out
naver.com,36:02.2,14,15,Request timed out
dailymotion.com,36:06.2,14,15,106
byjus.com,36:06.3,14,15,13
kompas.com,36:06.3,14,15,Request timed out
indiamart.com,36:10.2,14,15,13
dictionary.com,36:10.2,14,15,5
hotstar.com,36:10.2,14,15,3
ilovepdf.com,36:10.2,14,15,13
milliyet.com.tr,36:10.3,14,15,208
ja.wikipedia.org,36:10.5,14,15,82
kompas.com,36:10.6,14,15,Request timed out
