Domain,StartTime,StartDay,StartHour,PingOutput
magazineluiza.com.br,20:56.9,17,3,4
ebay.co.uk,20:56.9,17,3,Request timed out
dailymail.co.uk,21:00.8,17,3,6
instagram.com,21:00.9,17,3,4
americanas.com.br,21:00.9,17,3,Request timed out
amazon.com,21:04.8,17,3,36
mail.yahoo.com,21:04.9,17,3,Request timed out
id.wikipedia.org,21:08.8,17,3,38
microsoft.com,21:08.9,17,3,Request timed out
espncricinfo.com,21:12.8,17,3,Request timed out
ikea.com,21:16.8,17,3,14
as.com,21:16.9,17,3,5
ebay.com,21:16.9,17,3,Request timed out
byjus.com,21:20.8,17,3,15
kinopoisk.ru,21:20.9,17,3,148
cricbuzz.com,21:21.2,17,3,366
ar.wikipedia.org,21:21.6,17,3,36
en.wikipedia.org,21:21.7,17,3,34
mail.ru,21:21.7,17,3,197
google.com,21:22.0,17,3,14
kompas.com,21:22.0,17,3,Request timed out
bestbuy.com,21:25.8,17,3,34
onet.pl,21:25.9,17,3,3
instagram.com,21:25.9,17,3,4
fandom.com,21:25.9,17,3,4
de.wikipedia.org,21:26.0,17,3,35
onet.pl,21:26.0,17,3,6
globo.com,21:26.0,17,3,146
bbc.co.uk,21:26.3,17,3,4
nike.com,21:26.4,17,3,16
mail.ru,21:26.4,17,3,263
amazon.de,21:26.7,17,3,155
accuweather.com,21:26.9,17,3,5
fr.wikipedia.org,21:26.9,17,3,34
de.wikipedia.org,21:27.0,17,3,35
apple.com,21:27.0,17,3,5
medlineplus.gov,21:27.0,17,3,4
as.com,21:27.0,17,3,4
investopedia.com,21:27.1,17,3,6
omegle.com,21:27.1,17,3,14
onet.pl,21:27.1,17,3,5
naver.com,21:27.1,17,3,Request timed out
m.wikipedia.org,21:30.8,17,3,35
ilovepdf.com,21:30.9,17,3,13
hm.com,21:30.9,17,3,6
hotstar.com,21:31.0,17,3,8
amazon.co.uk,21:31.0,17,3,123
ebay.co.uk,21:31.2,17,3,Request timed out
hurriyet.com.tr,21:34.8,17,3,160
epfindia.gov.in,21:35.0,17,3,Request timed out
homedepot.com,21:38.8,17,3,14
indiamart.com,21:38.9,17,3,13
ar.wikipedia.org,21:38.9,17,3,34
bbc.co.uk,21:39.0,17,3,3
microsoft.com,21:39.0,17,3,Request timed out
youtube.com,21:42.8,17,3,15
ebay.com,21:42.9,17,3,Request timed out
accuweather.com,21:46.8,17,3,5
investopedia.com,21:46.9,17,3,5
mail.ru,21:46.9,17,3,199
cnn.com,21:47.1,17,3,4
epfindia.gov.in,21:47.1,17,3,Request timed out
finance.yahoo.com,21:50.8,17,3,Request timed out
ja.wikipedia.org,21:54.8,17,3,35
etsy.com,21:54.9,17,3,5
etsy.com,21:54.9,17,3,4
hm.com,21:54.9,17,3,7
milliyet.com.tr,21:55.0,17,3,159
investing.com,21:55.2,17,3,12
ndtv.com,21:55.2,17,3,5
amazon.com,21:55.2,17,3,41
mercadolivre.com.br,21:55.3,17,3,4
as.com,21:55.3,17,3,8
epfindia.gov.in,21:55.4,17,3,Request timed out
booking.com,21:59.3,17,3,Request timed out
en.wikipedia.org,22:03.3,17,3,41
marca.com,22:03.4,17,3,173
as.com,22:03.6,17,3,5
cnn.com,22:03.6,17,3,3
clevelandclinic.org,22:03.6,17,3,27
dailymail.co.uk,22:03.6,17,3,5
magazineluiza.com.br,22:03.7,17,3,4
en.wikipedia.org,22:03.7,17,3,37
aliexpress.com,22:03.8,17,3,118
investopedia.com,22:03.9,17,3,5
microsoft.com,22:04.0,17,3,Request timed out
ebay.co.uk,22:07.8,17,3,Request timed out
flipkart.com,22:11.8,17,3,305
allegro.pl,22:12.4,17,3,130
cookpad.com,22:12.5,17,3,3
youtube.com,22:12.5,17,3,15
hm.com,22:12.5,17,3,5
fandom.com,22:12.6,17,3,4
investopedia.com,22:12.6,17,3,4
m.wikipedia.org,22:12.6,17,3,35
kompas.com,22:12.6,17,3,Request timed out
imdb.com,22:16.3,17,3,36
magazineluiza.com.br,22:16.4,17,3,4
amazon.de,22:16.4,17,3,111
accuweather.com,22:16.5,17,3,5
detik.com,22:16.6,17,3,261
bbc.co.uk,22:16.9,17,3,6
globo.com,22:16.9,17,3,150
merriam-webster.com,22:17.0,17,3,4
mail.yahoo.com,22:17.1,17,3,Request timed out
clevelandclinic.org,22:20.8,17,3,28
clevelandclinic.org,22:20.9,17,3,28
amazon.es,22:20.9,17,3,111
fandom.com,22:21.1,17,3,3
dictionary.com,22:21.1,17,3,5
craigslist.org,22:21.1,17,3,30
craigslist.org,22:21.2,17,3,29
ndtv.com,22:21.2,17,3,5
amazon.es,22:21.3,17,3,110
es.wikipedia.org,22:21.4,17,3,37
canva.com,22:21.5,17,3,15
espncricinfo.com,22:21.5,17,3,Request timed out
medicalnewstoday.com,22:25.3,17,3,5
cdc.gov,22:25.4,17,3,Request timed out
amazon.de,22:29.3,17,3,114
microsoft.com,22:29.5,17,3,Request timed out
byjus.com,22:33.3,17,3,14
clevelandclinic.org,22:33.4,17,3,27
milliyet.com.tr,22:33.4,17,3,159
ebay.com,22:33.6,17,3,Request timed out
amazon.co.jp,22:37.3,17,3,56
fr.wikipedia.org,22:37.4,17,3,35
flipkart.com,22:37.5,17,3,245
cnn.com,22:37.7,17,3,9
detik.com,22:37.7,17,3,260
cnn.com,22:38.0,17,3,4
clevelandclinic.org,22:38.0,17,3,30
healthline.com,22:38.1,17,3,4
indiamart.com,22:38.1,17,3,292
youtube.com,22:38.4,17,3,126
naver.com,22:38.6,17,3,Request timed out
omegle.com,22:42.3,17,3,14
amazon.in,22:42.4,17,3,128
goal.com,22:42.5,17,3,Request timed out
cookpad.com,22:46.3,17,3,5
indeed.com,22:46.3,17,3,13
milliyet.com.tr,22:46.4,17,3,159
omegle.com,22:46.5,17,3,16
aliexpress.com,22:46.6,17,3,117
dailymail.co.uk,22:46.7,17,3,8
ilovepdf.com,22:46.8,17,3,13
marca.com,22:46.8,17,3,108
youtube.com,22:46.9,17,3,13
accuweather.com,22:47.0,17,3,15
cookpad.com,22:47.0,17,3,3
americanas.com.br,22:47.0,17,3,Request timed out
ndtv.com,22:50.8,17,3,6
apple.com,22:50.9,17,3,5
twitter.com,22:50.9,17,3,45
hurriyet.com.tr,22:51.0,17,3,168
indiamart.com,22:51.2,17,3,14
merriam-webster.com,22:51.2,17,3,13
fr.wikipedia.org,22:51.2,17,3,35
amazon.es,22:51.3,17,3,110
m.wikipedia.org,22:51.4,17,3,36
britannica.com,22:51.4,17,3,Request timed out
detik.com,22:55.3,17,3,258
ebay.com,22:55.6,17,3,Request timed out
ikea.com,22:59.3,17,3,16
mail.ru,22:59.5,17,3,199
hepsiburada.com,22:59.7,17,3,150
amazon.com,22:59.9,17,3,36
instagram.com,22:59.9,17,3,3
cookpad.com,22:59.9,17,3,3
amazon.fr,22:59.9,17,3,112
investopedia.com,23:00.1,17,3,5
booking.com,23:00.1,17,3,Request timed out
indiatimes.com,23:03.8,17,3,4
dailymotion.com,23:03.9,17,3,107
ebay.com,23:04.0,17,3,Request timed out
live.com,23:07.8,17,3,5
india.com,23:07.9,17,3,5
booking.com,23:07.9,17,3,Request timed out
ndtv.com,23:11.8,17,3,5
imdb.com,23:11.9,17,3,36
live.com,23:11.9,17,3,4
amazon.it,23:11.9,17,3,109
finance.yahoo.com,23:12.1,17,3,Request timed out
kinopoisk.ru,23:15.8,17,3,148
ja.wikipedia.org,23:16.1,17,3,34
m.wikipedia.org,23:16.2,17,3,34
it.wikipedia.org,23:16.2,17,3,35
epfindia.gov.in,23:16.3,17,3,Request timed out
allegro.pl,23:20.3,17,3,131
bestbuy.com,23:20.6,17,3,30
accuweather.com,23:20.7,17,3,13
espncricinfo.com,23:20.7,17,3,Request timed out
bestbuy.com,23:24.3,17,3,29
ebay.co.uk,23:24.4,17,3,Request timed out
indiamart.com,23:28.3,17,3,14
collinsdictionary.com,23:28.4,17,3,14
hurriyet.com.tr,23:28.4,17,3,159
allegro.pl,23:28.6,17,3,131
mercadolivre.com.br,23:28.7,17,3,3
microsoft.com,23:28.8,17,3,Request timed out
amazon.in,23:32.3,17,3,112
collinsdictionary.com,23:32.7,17,3,13
cambridge.org,23:32.7,17,3,14
amazon.it,23:32.7,17,3,109
onet.pl,23:32.8,17,3,5
mail.ru,23:32.9,17,3,200
milliyet.com.tr,23:33.1,17,3,160
nl.wikipedia.org,23:33.3,17,3,35
homedepot.com,23:33.3,17,3,16
nike.com,23:33.4,17,3,4
cnn.com,23:33.4,17,3,4
globo.com,23:33.5,17,3,141
merriam-webster.com,23:33.8,17,3,4
instagram.com,23:33.8,17,3,5
nl.wikipedia.org,23:33.8,17,3,34
booking.com,23:33.9,17,3,Request timed out
britannica.com,23:37.8,17,3,Request timed out
investopedia.com,23:41.8,17,3,6
amazon.com,23:41.8,17,3,36
adobe.com,23:41.9,17,3,5
apple.com,23:41.9,17,3,7
craigslist.org,23:41.9,17,3,29
amazon.it,23:42.0,17,3,122
nike.com,23:42.1,17,3,4
aliexpress.com,23:42.1,17,3,117
imdb.com,23:42.3,17,3,38
es.wikipedia.org,23:42.3,17,3,34
detik.com,23:42.4,17,3,251
detik.com,23:42.7,17,3,283
mayoclinic.org,23:43.0,17,3,Request timed out
marca.com,23:46.8,17,3,109
bestbuy.com,23:47.0,17,3,33
byjus.com,23:47.0,17,3,18
dictionary.com,23:47.1,17,3,4
accuweather.com,23:47.1,17,3,4
merriam-webster.com,23:47.1,17,3,3
britannica.com,23:47.1,17,3,Request timed out
twitter.com,23:50.8,17,3,40
cookpad.com,23:50.9,17,3,4
google.com,23:50.9,17,3,16
bbc.com,23:51.0,17,3,6
ebay.com,23:51.0,17,3,Request timed out
collinsdictionary.com,23:54.8,17,3,14
amazon.in,23:54.9,17,3,111
collinsdictionary.com,23:55.0,17,3,13
en.wikipedia.org,23:55.0,17,3,34
amazon.it,23:55.1,17,3,109
hurriyet.com.tr,23:55.2,17,3,158
en.wikipedia.org,23:55.4,17,3,35
cambridge.org,23:55.4,17,3,14
indeed.com,23:55.5,17,3,13
hotstar.com,23:55.5,17,3,4
dailymotion.com,23:55.5,17,3,110
aliexpress.com,23:55.6,17,3,117
indiamart.com,23:55.8,17,3,14
es.wikipedia.org,23:55.8,17,3,34
homedepot.com,23:55.8,17,3,13
booking.com,23:55.9,17,3,Request timed out
hm.com,23:59.8,17,3,6
india.com,23:59.9,17,3,6
ebay.co.uk,23:59.9,17,3,Request timed out
merriam-webster.com,24:03.8,17,3,4
hurriyet.com.tr,24:03.8,17,3,240
mayoclinic.org,24:04.1,17,3,Request timed out
medlineplus.gov,24:07.8,17,3,3
cambridge.org,24:07.9,17,3,13
fr.wikipedia.org,24:07.9,17,3,35
nih.gov,24:07.9,17,3,Request timed out
amazon.es,24:11.8,17,3,111
investopedia.com,24:12.0,17,3,5
imdb.com,24:12.0,17,3,43
healthline.com,24:12.1,17,3,3
bbc.com,24:12.1,17,3,4
cricbuzz.com,24:12.1,17,3,251
naver.com,24:12.4,17,3,Request timed out
homedepot.com,24:16.3,17,3,14
nl.wikipedia.org,24:16.4,17,3,35
indiatimes.com,24:16.4,17,3,5
hurriyet.com.tr,24:16.4,17,3,171
etsy.com,24:16.6,17,3,119
nytimes.com,24:16.8,17,3,7
omegle.com,24:17.0,17,3,13
britannica.com,24:17.0,17,3,Request timed out
omegle.com,24:20.8,17,3,14
bestbuy.com,24:20.9,17,3,30
hurriyet.com.tr,24:20.9,17,3,159
magazineluiza.com.br,24:21.1,17,3,4
as.com,24:21.1,17,3,6
de.wikipedia.org,24:21.2,17,3,36
goal.com,24:21.2,17,3,Request timed out
indeed.com,24:24.8,17,3,13
cambridge.org,24:24.9,17,3,13
espn.com,24:24.9,17,3,5
byjus.com,24:24.9,17,3,14
google.com,24:24.9,17,3,14
pinterest.com,24:25.0,17,3,6
de.wikipedia.org,24:25.0,17,3,35
bestbuy.com,24:25.0,17,3,29
cnn.com,24:25.1,17,3,3
omegle.com,24:25.1,17,3,14
en.wikipedia.org,24:25.1,17,3,35
marca.com,24:25.2,17,3,109
espn.com,24:25.3,17,3,5
accuweather.com,24:25.3,17,3,19
bbc.com,24:25.4,17,3,4
nih.gov,24:25.4,17,3,Request timed out
omegle.com,24:29.3,17,3,15
cambridge.org,24:29.4,17,3,12
instagram.com,24:29.4,17,3,3
aliexpress.com,24:29.4,17,3,116
medicalnewstoday.com,24:29.5,17,3,5
id.wikipedia.org,24:29.6,17,3,35
byjus.com,24:29.6,17,3,14
es.wikipedia.org,24:29.6,17,3,35
detik.com,24:29.7,17,3,263
india.com,24:30.0,17,3,6
dailymail.co.uk,24:30.0,17,3,5
espn.com,24:30.0,17,3,3
de.wikipedia.org,24:30.1,17,3,35
epfindia.gov.in,24:30.1,17,3,Request timed out
fandom.com,24:33.8,17,3,6
magazineluiza.com.br,24:33.9,17,3,4
amazon.de,24:33.9,17,3,111
indiamart.com,24:34.0,17,3,15
amazon.it,24:34.0,17,3,109
indiamart.com,24:34.2,17,3,14
indiamart.com,24:34.2,17,3,15
youtube.com,24:34.2,17,3,35
microsoft.com,24:34.3,17,3,Request timed out
mayoclinic.org,24:37.8,17,3,Request timed out
ja.wikipedia.org,24:41.8,17,3,35
investopedia.com,24:41.9,17,3,5
dailymotion.com,24:41.9,17,3,106
ja.wikipedia.org,24:42.0,17,3,36
finance.yahoo.com,24:42.1,17,3,Request timed out
collinsdictionary.com,24:45.8,17,3,15
imdb.com,24:45.9,17,3,39
hm.com,24:45.9,17,3,7
fandom.com,24:45.9,17,3,6
kinopoisk.ru,24:46.0,17,3,150
investing.com,24:46.3,17,3,12
aliexpress.com,24:46.3,17,3,117
americanas.com.br,24:46.4,17,3,Request timed out
etsy.com,24:50.3,17,3,5
globo.com,24:50.3,17,3,142
ebay.co.uk,24:50.7,17,3,Request timed out
onet.pl,24:54.3,17,3,4
indiamart.com,24:54.3,17,3,14
live.com,24:54.4,17,3,3
apple.com,24:54.4,17,3,4
craigslist.org,24:54.4,17,3,29
google.com,24:54.4,17,3,15
as.com,24:54.5,17,3,5
milliyet.com.tr,24:54.5,17,3,161
adobe.com,24:54.7,17,3,7
magazineluiza.com.br,24:54.7,17,3,3
cnn.com,24:54.8,17,3,4
indeed.com,24:54.8,17,3,14
id.wikipedia.org,24:54.8,17,3,65
linkedin.com,24:54.9,17,3,10
detik.com,24:54.9,17,3,265
id.wikipedia.org,24:55.2,17,3,36
amazon.com,24:55.2,17,3,35
de.wikipedia.org,24:55.3,17,3,34
espn.com,24:55.3,17,3,5
kompas.com,24:55.4,17,3,Request timed out
amazon.co.uk,24:59.3,17,3,112
investing.com,24:59.5,17,3,13
dictionary.com,24:59.5,17,3,6
mail.ru,24:59.5,17,3,203
onet.pl,24:59.7,17,3,4
amazon.es,24:59.8,17,3,114
homedepot.com,24:59.9,17,3,14
ikea.com,25:00.0,17,3,15
investing.com,25:00.0,17,3,13
americanas.com.br,25:00.0,17,3,Request timed out
bbc.com,25:03.8,17,3,5
accuweather.com,25:03.8,17,3,5
ndtv.com,25:03.9,17,3,5
brainly.co.id,25:03.9,17,3,14
amazon.it,25:04.0,17,3,112
mail.ru,25:04.1,17,3,283
instagram.com,25:04.4,17,3,3
nl.wikipedia.org,25:04.4,17,3,34
canva.com,25:04.5,17,3,13
omegle.com,25:04.5,17,3,14
amazon.com,25:04.5,17,3,34
homedepot.com,25:04.6,17,3,14
espncricinfo.com,25:04.6,17,3,Request timed out
kinopoisk.ru,25:08.3,17,3,148
m.wikipedia.org,25:08.5,17,3,34
ebay.co.uk,25:08.5,17,3,Request timed out
collinsdictionary.com,25:12.3,17,3,13
collinsdictionary.com,25:12.4,17,3,13
magazineluiza.com.br,25:12.4,17,3,4
es.wikipedia.org,25:12.4,17,3,35
accuweather.com,25:12.5,17,3,5
marca.com,25:12.5,17,3,109
ndtv.com,25:12.6,17,3,7
es.wikipedia.org,25:12.6,17,3,34
medlineplus.gov,25:12.7,17,3,4
google.com,25:12.7,17,3,16
kompas.com,25:12.7,17,3,Request timed out
aliexpress.com,25:16.3,17,3,116
bbc.com,25:16.5,17,3,3
booking.com,25:16.5,17,3,Request timed out
it.wikipedia.org,25:20.3,17,3,34
apple.com,25:20.4,17,3,3
booking.com,25:20.4,17,3,Request timed out
canva.com,25:24.3,17,3,13
bbc.com,25:24.4,17,3,7
ilovepdf.com,25:24.4,17,3,14
ja.wikipedia.org,25:24.4,17,3,35
kinopoisk.ru,25:24.5,17,3,148
m.wikipedia.org,25:24.6,17,3,39
cambridge.org,25:24.7,17,3,13
flipkart.com,25:24.7,17,3,243
epfindia.gov.in,25:25.0,17,3,Request timed out
britannica.com,25:28.8,17,3,Request timed out
id.wikipedia.org,25:32.8,17,3,109
ndtv.com,25:33.0,17,3,248
onet.pl,25:33.4,17,3,4
indeed.com,25:33.4,17,3,14
homedepot.com,25:33.4,17,3,13
linkedin.com,25:33.4,17,3,4
indiamart.com,25:33.5,17,3,14
ikea.com,25:33.5,17,3,14
hm.com,25:33.5,17,3,5
mercadolivre.com.br,25:33.6,17,3,3
indiamart.com,25:33.6,17,3,14
indeed.com,25:33.7,17,3,13
byjus.com,25:33.7,17,3,14
ar.wikipedia.org,25:33.7,17,3,34
amazon.de,25:33.8,17,3,110
byjus.com,25:33.9,17,3,15
naver.com,25:33.9,17,3,Request timed out
mayoclinic.org,25:37.8,17,3,Request timed out
globo.com,25:41.8,17,3,143
hurriyet.com.tr,25:42.0,17,3,159
ebay.com,25:42.2,17,3,Request timed out
amazon.fr,25:45.8,17,3,111
omegle.com,25:46.0,17,3,14
marca.com,25:46.0,17,3,116
fandom.com,25:46.1,17,3,4
investing.com,25:46.2,17,3,12
amazon.co.jp,25:46.2,17,3,56
ja.wikipedia.org,25:46.3,17,3,35
ndtv.com,25:46.3,17,3,5
espncricinfo.com,25:46.3,17,3,Request timed out
ebay.co.uk,25:50.3,17,3,Request timed out
nih.gov,25:54.3,17,3,Request timed out
mayoclinic.org,25:58.3,17,3,Request timed out
nih.gov,26:02.3,17,3,Request timed out
flipkart.com,26:06.3,17,3,231
milliyet.com.tr,26:06.6,17,3,160
pinterest.com,26:06.8,17,3,4
mail.ru,26:06.8,17,3,205
cnn.com,26:07.0,17,3,5
amazon.com,26:07.1,17,3,36
ebay.co.uk,26:07.1,17,3,Request timed out
linkedin.com,26:10.8,17,3,4
amazon.de,26:10.8,17,3,110
amazon.com,26:11.0,17,3,37
espncricinfo.com,26:11.0,17,3,Request timed out
ebay.com,26:14.8,17,3,Request timed out
adobe.com,26:18.8,17,3,5
medlineplus.gov,26:18.9,17,3,3
ilovepdf.com,26:18.9,17,3,13
indiamart.com,26:18.9,17,3,13
nl.wikipedia.org,26:19.0,17,3,35
investopedia.com,26:19.0,17,3,4
collinsdictionary.com,26:19.0,17,3,13
fandom.com,26:19.1,17,3,4
mercadolivre.com.br,26:19.1,17,3,3
flipkart.com,26:19.1,17,3,231
kompas.com,26:19.3,17,3,Request timed out
nih.gov,26:23.3,17,3,Request timed out
espncricinfo.com,26:27.3,17,3,Request timed out
collinsdictionary.com,26:31.3,17,3,16
bbc.co.uk,26:31.4,17,3,3
bestbuy.com,26:31.4,17,3,33
nih.gov,26:31.5,17,3,Request timed out
linkedin.com,26:35.3,17,3,4
healthline.com,26:35.3,17,3,4
epfindia.gov.in,26:35.4,17,3,Request timed out
magazineluiza.com.br,26:39.3,17,3,4
nytimes.com,26:39.4,17,3,3
epfindia.gov.in,26:39.4,17,3,Request timed out
nl.wikipedia.org,26:43.3,17,3,35
cambridge.org,26:43.4,17,3,14
amazon.es,26:43.4,17,3,109
es.wikipedia.org,26:43.6,17,3,34
byjus.com,26:43.6,17,3,15
as.com,26:43.6,17,3,4
indeed.com,26:43.7,17,3,14
hotstar.com,26:43.7,17,3,3
amazon.com,26:43.7,17,3,36
merriam-webster.com,26:43.8,17,3,6
dailymotion.com,26:43.8,17,3,107
fandom.com,26:43.9,17,3,4
amazon.es,26:44.0,17,3,110
britannica.com,26:44.1,17,3,Request timed out
amazon.co.uk,26:47.8,17,3,109
britannica.com,26:48.0,17,3,Request timed out
nl.wikipedia.org,26:51.8,17,3,34
detik.com,26:51.9,17,3,257
amazon.de,26:52.2,17,3,113
twitter.com,26:52.3,17,3,41
investing.com,26:52.4,17,3,12
ar.wikipedia.org,26:52.4,17,3,35
milliyet.com.tr,26:52.4,17,3,160
es.wikipedia.org,26:52.6,17,3,34
cricbuzz.com,26:52.7,17,3,252
mail.ru,26:52.9,17,3,197
it.wikipedia.org,26:53.1,17,3,34
ebay.com,26:53.2,17,3,Request timed out
as.com,26:56.8,17,3,5
investopedia.com,26:56.8,17,3,4
milliyet.com.tr,26:56.9,17,3,159
nl.wikipedia.org,26:57.0,17,3,34
mail.ru,26:57.1,17,3,195
fr.wikipedia.org,26:57.3,17,3,34
google.com,26:57.3,17,3,40
brainly.co.id,26:57.4,17,3,15
allegro.pl,26:57.4,17,3,131
bbc.co.uk,26:57.6,17,3,5
id.wikipedia.org,26:57.6,17,3,35
investing.com,26:57.6,17,3,14
ebay.co.uk,26:57.7,17,3,Request timed out
merriam-webster.com,27:01.3,17,3,3
indiatimes.com,27:01.4,17,3,5
nl.wikipedia.org,27:01.4,17,3,36
naver.com,27:01.4,17,3,Request timed out
amazon.fr,27:05.3,17,3,111
id.wikipedia.org,27:05.5,17,3,35
bbc.com,27:05.5,17,3,3
ja.wikipedia.org,27:05.5,17,3,34
amazon.fr,27:05.6,17,3,110
bbc.co.uk,27:05.7,17,3,6
de.wikipedia.org,27:05.7,17,3,36
mayoclinic.org,27:05.8,17,3,Request timed out
amazon.de,27:09.3,17,3,112
hotstar.com,27:09.5,17,3,3
hepsiburada.com,27:09.5,17,3,150
nl.wikipedia.org,27:09.6,17,3,34
amazon.es,27:09.7,17,3,109
hm.com,27:09.8,17,3,5
naver.com,27:09.9,17,3,Request timed out
nytimes.com,27:13.8,17,3,4
globo.com,27:13.8,17,3,142
hepsiburada.com,27:14.1,17,3,149
naver.com,27:14.3,17,3,Request timed out
bestbuy.com,27:17.8,17,3,29
ebay.co.uk,27:17.9,17,3,Request timed out
ikea.com,27:21.8,17,3,14
india.com,27:21.9,17,3,6
byjus.com,27:21.9,17,3,13
hurriyet.com.tr,27:21.9,17,3,158
nih.gov,27:22.1,17,3,Request timed out
amazon.com,27:25.8,17,3,37
pinterest.com,27:25.9,17,3,4
mail.ru,27:25.9,17,3,196
ebay.co.uk,27:26.1,17,3,Request timed out
indiamart.com,27:29.8,17,3,14
amazon.co.uk,27:29.9,17,3,111
dailymail.co.uk,27:30.0,17,3,5
amazon.fr,27:30.0,17,3,113
