Domain,StartTime,StartDay,StartHour,PingOutput
booking.com,28:12.2,14,11,Request timed out
medlineplus.gov,28:16.2,14,11,4
dailymotion.com,28:16.2,14,11,107
adobe.com,28:16.3,14,11,5
pinterest.com,28:16.4,14,11,6
pinterest.com,28:16.4,14,11,4
fr.wikipedia.org,28:16.4,14,11,35
investopedia.com,28:16.5,14,11,6
aliexpress.com,28:16.5,14,11,116
microsoft.com,28:16.7,14,11,Request timed out
brainly.co.id,28:20.7,14,11,73
es.wikipedia.org,28:20.7,14,11,75
es.wikipedia.org,28:20.8,14,11,36
nike.com,28:20.9,14,11,6
fr.wikipedia.org,28:20.9,14,11,35
cnn.com,28:21.0,14,11,5
cookpad.com,28:21.0,14,11,5
bbc.co.uk,28:21.0,14,11,4
epfindia.gov.in,28:21.1,14,11,Request timed out
google.com,28:24.7,14,11,12
homedepot.com,28:24.7,14,11,14
nike.com,28:24.8,14,11,3
nytimes.com,28:24.8,14,11,4
naver.com,28:24.8,14,11,Request timed out
hepsiburada.com,28:28.7,14,11,150
accuweather.com,28:28.8,14,11,5
aliexpress.com,28:28.9,14,11,116
google.com,28:29.0,14,11,15
indiatimes.com,28:29.0,14,11,5
homedepot.com,28:29.1,14,11,14
finance.yahoo.com,28:29.1,14,11,Request timed out
india.com,28:32.7,14,11,5
investing.com,28:32.7,14,11,12
twitter.com,28:32.8,14,11,42
nike.com,28:32.8,14,11,3
allegro.pl,28:32.9,14,11,135
investopedia.com,28:33.2,14,11,4
pinterest.com,28:33.2,14,11,4
mail.yahoo.com,28:33.2,14,11,Request timed out
americanas.com.br,28:37.2,14,11,Request timed out
amazon.es,28:41.2,14,11,111
ilovepdf.com,28:41.3,14,11,14
id.wikipedia.org,28:41.3,14,11,35
m.wikipedia.org,28:41.4,14,11,37
espn.com,28:41.5,14,11,4
americanas.com.br,28:41.6,14,11,Request timed out
globo.com,28:45.2,14,11,142
youtube.com,28:45.3,14,11,14
bbc.co.uk,28:45.4,14,11,3
nl.wikipedia.org,28:45.4,14,11,35
m.wikipedia.org,28:45.4,14,11,34
flipkart.com,28:45.5,14,11,243
ndtv.com,28:45.7,14,11,5
adobe.com,28:45.8,14,11,5
onet.pl,28:45.8,14,11,12
hm.com,28:45.9,14,11,7
dailymotion.com,28:45.9,14,11,117
espncricinfo.com,28:46.1,14,11,Request timed out
cricbuzz.com,28:49.7,14,11,253
mail.yahoo.com,28:50.0,14,11,Request timed out
clevelandclinic.org,28:53.7,14,11,36
hurriyet.com.tr,28:53.8,14,11,160
finance.yahoo.com,28:53.9,14,11,Request timed out
india.com,28:57.7,14,11,63
naver.com,28:57.8,14,11,Request timed out
cdc.gov,29:01.7,14,11,Request timed out
allegro.pl,29:05.7,14,11,135
bbc.com,29:05.8,14,11,3
investing.com,29:05.9,14,11,12
marca.com,29:05.9,14,11,109
amazon.es,29:06.0,14,11,109
mail.yahoo.com,29:06.1,14,11,Request timed out
cdc.gov,29:09.7,14,11,Request timed out
brainly.co.id,29:13.7,14,11,14
flipkart.com,29:13.7,14,11,231
instagram.com,29:13.9,14,11,4
linkedin.com,29:14.0,14,11,3
de.wikipedia.org,29:14.0,14,11,34
cookpad.com,29:14.0,14,11,4
ebay.co.uk,29:14.1,14,11,Request timed out
hurriyet.com.tr,29:17.7,14,11,158
marca.com,29:17.8,14,11,108
india.com,29:18.0,14,11,5
onet.pl,29:18.0,14,11,3
as.com,29:18.0,14,11,8
ar.wikipedia.org,29:18.1,14,11,37
accuweather.com,29:18.2,14,11,6
as.com,29:18.2,14,11,4
bbc.co.uk,29:18.2,14,11,3
indiatimes.com,29:18.2,14,11,4
gsmarena.com,29:18.3,14,11,135
homedepot.com,29:18.4,14,11,13
espn.com,29:18.5,14,11,3
medicalnewstoday.com,29:18.5,14,11,3
investing.com,29:18.5,14,11,12
amazon.fr,29:18.5,14,11,113
ja.wikipedia.org,29:18.7,14,11,34
cdc.gov,29:18.7,14,11,Request timed out
mercadolivre.com.br,29:22.7,14,11,5
imdb.com,29:22.7,14,11,38
nl.wikipedia.org,29:22.8,14,11,35
ar.wikipedia.org,29:22.8,14,11,35
es.wikipedia.org,29:22.9,14,11,36
hotstar.com,29:23.0,14,11,5
espncricinfo.com,29:23.1,14,11,Request timed out
dailymotion.com,29:26.7,14,11,106
m.wikipedia.org,29:26.8,14,11,34
fr.wikipedia.org,29:26.8,14,11,34
indiamart.com,29:26.9,14,11,14
marca.com,29:27.0,14,11,124
mayoclinic.org,29:27.1,14,11,Request timed out
de.wikipedia.org,29:30.7,14,11,35
dailymail.co.uk,29:30.7,14,11,6
nike.com,29:30.8,14,11,5
india.com,29:30.8,14,11,6
ilovepdf.com,29:30.9,14,11,15
cdc.gov,29:30.9,14,11,Request timed out
de.wikipedia.org,29:34.7,14,11,35
instagram.com,29:34.7,14,11,3
ebay.com,29:34.7,14,11,Request timed out
milliyet.com.tr,29:38.7,14,11,159
naver.com,29:38.8,14,11,Request timed out
apple.com,29:42.7,14,11,6
americanas.com.br,29:42.7,14,11,Request timed out
cambridge.org,29:46.7,14,11,13
amazon.fr,29:46.7,14,11,110
kompas.com,29:46.8,14,11,Request timed out
amazon.de,29:50.7,14,11,110
goal.com,29:50.8,14,11,Request timed out
indiamart.com,29:54.7,14,11,14
britannica.com,29:54.7,14,11,Request timed out
live.com,29:58.7,14,11,4
nike.com,29:58.7,14,11,3
goal.com,29:58.7,14,11,Request timed out
hepsiburada.com,30:02.7,14,11,151
flipkart.com,30:02.8,14,11,284
investopedia.com,30:03.1,14,11,116
bestbuy.com,30:03.3,14,11,35
facebook.com,30:03.4,14,11,4
hurriyet.com.tr,30:03.4,14,11,158
cricbuzz.com,30:03.6,14,11,253
booking.com,30:03.9,14,11,Request timed out
ikea.com,30:07.7,14,11,13
adobe.com,30:07.7,14,11,4
magazineluiza.com.br,30:07.8,14,11,3
investing.com,30:07.8,14,11,32
onet.pl,30:07.9,14,11,3
espn.com,30:07.9,14,11,4
linkedin.com,30:07.9,14,11,3
instagram.com,30:07.9,14,11,4
goal.com,30:08.0,14,11,Request timed out
globo.com,30:11.7,14,11,142
india.com,30:11.8,14,11,7
twitter.com,30:11.9,14,11,42
pinterest.com,30:11.9,14,11,6
espncricinfo.com,30:11.9,14,11,Request timed out
es.wikipedia.org,30:15.7,14,11,37
cdc.gov,30:15.7,14,11,Request timed out
adobe.com,30:19.7,14,11,4
amazon.co.uk,30:19.7,14,11,108
fr.wikipedia.org,30:19.8,14,11,35
canva.com,30:19.9,14,11,14
cambridge.org,30:20.0,14,11,13
cricbuzz.com,30:20.0,14,11,262
nike.com,30:20.3,14,11,3
ja.wikipedia.org,30:20.3,14,11,33
imdb.com,30:20.3,14,11,38
amazon.com,30:20.4,14,11,38
apple.com,30:20.4,14,11,4
twitter.com,30:20.4,14,11,41
fr.wikipedia.org,30:20.5,14,11,35
amazon.de,30:20.6,14,11,111
facebook.com,30:20.7,14,11,3
detik.com,30:20.7,14,11,242
es.wikipedia.org,30:21.0,14,11,34
amazon.in,30:21.0,14,11,114
espncricinfo.com,30:21.1,14,11,Request timed out
flipkart.com,30:24.7,14,11,231
detik.com,30:24.9,14,11,Request timed out
hm.com,30:28.7,14,11,5
medlineplus.gov,30:28.7,14,11,3
milliyet.com.tr,30:28.8,14,11,159
espncricinfo.com,30:29.0,14,11,Request timed out
hepsiburada.com,30:32.7,14,11,149
apple.com,30:32.8,14,11,4
en.wikipedia.org,30:32.9,14,11,36
en.wikipedia.org,30:32.9,14,11,35
ja.wikipedia.org,30:33.0,14,11,35
detik.com,30:33.0,14,11,251
it.wikipedia.org,30:33.3,14,11,38
indiatimes.com,30:33.4,14,11,5
americanas.com.br,30:33.4,14,11,Request timed out
marca.com,30:37.2,14,11,171
ja.wikipedia.org,30:37.4,14,11,35
espncricinfo.com,30:37.4,14,11,Request timed out
pinterest.com,30:41.2,14,11,5
investing.com,30:41.2,14,11,12
brainly.co.id,30:41.2,14,11,14
goal.com,30:41.2,14,11,Request timed out
hepsiburada.com,30:45.2,14,11,149
twitter.com,30:45.3,14,11,41
indiamart.com,30:45.4,14,11,14
brainly.co.id,30:45.4,14,11,14
ikea.com,30:45.4,14,11,13
microsoft.com,30:45.5,14,11,Request timed out
id.wikipedia.org,30:49.2,14,11,35
amazon.fr,30:49.2,14,11,110
imdb.com,30:49.4,14,11,36
linkedin.com,30:49.4,14,11,3
cdc.gov,30:49.4,14,11,Request timed out
gsmarena.com,30:53.2,14,11,135
ebay.com,30:53.3,14,11,Request timed out
magazineluiza.com.br,30:57.2,14,11,4
allegro.pl,30:57.2,14,11,143
ebay.com,30:57.3,14,11,Request timed out
collinsdictionary.com,31:01.2,14,11,14
nl.wikipedia.org,31:01.3,14,11,35
amazon.fr,31:01.3,14,11,112
en.wikipedia.org,31:01.4,14,11,36
detik.com,31:01.5,14,11,266
hepsiburada.com,31:01.8,14,11,150
omegle.com,31:01.9,14,11,14
marca.com,31:02.0,14,11,109
finance.yahoo.com,31:02.1,14,11,Request timed out
bestbuy.com,31:05.7,14,11,53
cambridge.org,31:05.8,14,11,53
linkedin.com,31:05.8,14,11,7
clevelandclinic.org,31:05.9,14,11,60
indiatimes.com,31:06.0,14,11,4
espn.com,31:06.1,14,11,4
facebook.com,31:06.1,14,11,39
nl.wikipedia.org,31:06.1,14,11,52
es.wikipedia.org,31:06.2,14,11,55
brainly.co.id,31:06.3,14,11,56
amazon.es,31:06.3,14,11,118
cdc.gov,31:06.5,14,11,Request timed out
booking.com,31:10.2,14,11,Request timed out
bbc.co.uk,31:14.2,14,11,4
amazon.co.uk,31:14.2,14,11,109
flipkart.com,31:14.3,14,11,231
accuweather.com,31:14.6,14,11,5
ndtv.com,31:14.6,14,11,4
ar.wikipedia.org,31:14.7,14,11,36
es.wikipedia.org,31:14.7,14,11,35
byjus.com,31:14.8,14,11,14
ndtv.com,31:14.8,14,11,6
investing.com,31:14.8,14,11,16
cdc.gov,31:14.9,14,11,Request timed out
amazon.es,31:18.7,14,11,109
google.com,31:18.8,14,11,14
india.com,31:18.8,14,11,6
hm.com,31:18.9,14,11,5
cricbuzz.com,31:18.9,14,11,253
accuweather.com,31:19.2,14,11,5
investing.com,31:19.2,14,11,13
cdc.gov,31:19.3,14,11,Request timed out
hurriyet.com.tr,31:23.2,14,11,159
marca.com,31:23.3,14,11,110
google.com,31:23.5,14,11,14
medicalnewstoday.com,31:23.5,14,11,3
booking.com,31:23.5,14,11,Request timed out
finance.yahoo.com,31:27.2,14,11,Request timed out
live.com,31:31.2,14,11,37
accuweather.com,31:31.2,14,11,6
nytimes.com,31:31.2,14,11,4
aliexpress.com,31:31.3,14,11,117
dailymail.co.uk,31:31.4,14,11,5
es.wikipedia.org,31:31.5,14,11,35
facebook.com,31:31.5,14,11,3
cricbuzz.com,31:31.5,14,11,252
india.com,31:31.8,14,11,6
it.wikipedia.org,31:31.8,14,11,34
bbc.com,31:31.8,14,11,4
ja.wikipedia.org,31:31.9,14,11,35
nike.com,31:31.9,14,11,4
amazon.in,31:32.0,14,11,111
craigslist.org,31:32.1,14,11,30
apple.com,31:32.2,14,11,4
bbc.co.uk,31:32.2,14,11,3
goal.com,31:32.2,14,11,Request timed out
live.com,31:36.2,14,11,4
etsy.com,31:36.2,14,11,5
mail.ru,31:36.2,14,11,227
bbc.com,31:36.5,14,11,3
collinsdictionary.com,31:36.5,14,11,13
indeed.com,31:36.5,14,11,14
nl.wikipedia.org,31:36.5,14,11,35
twitter.com,31:36.6,14,11,41
bbc.co.uk,31:36.6,14,11,4
live.com,31:36.7,14,11,4
dailymail.co.uk,31:36.7,14,11,5
marca.com,31:36.7,14,11,109
craigslist.org,31:36.8,14,11,29
clevelandclinic.org,31:36.9,14,11,27
youtube.com,31:36.9,14,11,14
cnn.com,31:36.9,14,11,4
dailymotion.com,31:36.9,14,11,106
goal.com,31:37.1,14,11,Request timed out
onet.pl,31:40.7,14,11,5
homedepot.com,31:40.7,14,11,13
linkedin.com,31:40.7,14,11,3
live.com,31:40.7,14,11,3
amazon.com,31:40.7,14,11,37
indiatimes.com,31:40.8,14,11,4
nl.wikipedia.org,31:40.8,14,11,34
investing.com,31:40.9,14,11,11
naver.com,31:40.9,14,11,Request timed out
cnn.com,31:44.7,14,11,4
cambridge.org,31:44.7,14,11,14
imdb.com,31:44.7,14,11,36
hurriyet.com.tr,31:44.8,14,11,160
amazon.it,31:45.0,14,11,110
epfindia.gov.in,31:45.1,14,11,Request timed out
mail.yahoo.com,31:48.7,14,11,Request timed out
merriam-webster.com,31:52.7,14,11,3
mercadolivre.com.br,31:52.7,14,11,3
hepsiburada.com,31:52.8,14,11,149
as.com,31:52.9,14,11,5
merriam-webster.com,31:53.0,14,11,126
medicalnewstoday.com,31:53.1,14,11,3
bestbuy.com,31:53.2,14,11,137
homedepot.com,31:53.4,14,11,12
bbc.com,31:53.4,14,11,3
cdc.gov,31:53.4,14,11,Request timed out
nih.gov,31:57.2,14,11,Request timed out
epfindia.gov.in,32:01.2,14,11,Request timed out
investing.com,32:05.2,14,11,12
amazon.it,32:05.2,14,11,109
nih.gov,32:05.3,14,11,Request timed out
m.wikipedia.org,32:09.2,14,11,34
detik.com,32:09.2,14,11,258
ja.wikipedia.org,32:09.5,14,11,34
en.wikipedia.org,32:09.5,14,11,34
onet.pl,32:09.6,14,11,24
onet.pl,32:09.7,14,11,3
cricbuzz.com,32:09.7,14,11,253
instagram.com,32:09.9,14,11,3
mail.ru,32:10.0,14,11,197
nike.com,32:10.2,14,11,63
as.com,32:10.3,14,11,5
amazon.it,32:10.3,14,11,143
amazon.co.jp,32:10.4,14,11,96
amazon.it,32:10.5,14,11,109
merriam-webster.com,32:10.7,14,11,3
dailymail.co.uk,32:10.7,14,11,5
bbc.com,32:10.7,14,11,3
aliexpress.com,32:10.8,14,11,116
clevelandclinic.org,32:10.9,14,11,27
etsy.com,32:10.9,14,11,4
kompas.com,32:10.9,14,11,Request timed out
goal.com,32:14.7,14,11,Request timed out
nl.wikipedia.org,32:18.7,14,11,35
cambridge.org,32:18.7,14,11,14
bbc.co.uk,32:18.7,14,11,3
onet.pl,32:18.8,14,11,3
mayoclinic.org,32:18.8,14,11,Request timed out
amazon.fr,32:22.7,14,11,111
americanas.com.br,32:22.8,14,11,Request timed out
m.wikipedia.org,32:26.7,14,11,35
amazon.com,32:26.7,14,11,38
indiamart.com,32:26.8,14,11,15
bestbuy.com,32:26.8,14,11,36
ja.wikipedia.org,32:26.9,14,11,35
detik.com,32:27.0,14,11,259
pinterest.com,32:27.2,14,11,4
cricbuzz.com,32:27.3,14,11,253
de.wikipedia.org,32:27.5,14,11,35
ja.wikipedia.org,32:27.6,14,11,35
cookpad.com,32:27.6,14,11,4
hurriyet.com.tr,32:27.7,14,11,160
bestbuy.com,32:27.8,14,11,33
cnn.com,32:27.9,14,11,9
homedepot.com,32:27.9,14,11,14
etsy.com,32:27.9,14,11,5
etsy.com,32:28.0,14,11,5
as.com,32:28.0,14,11,6
goal.com,32:28.0,14,11,Request timed out
es.wikipedia.org,32:31.7,14,11,35
indiamart.com,32:31.7,14,11,15
booking.com,32:31.7,14,11,Request timed out
espncricinfo.com,32:35.7,14,11,Request timed out
craigslist.org,32:39.7,14,11,30
investopedia.com,32:39.7,14,11,4
nytimes.com,32:39.7,14,11,6
americanas.com.br,32:39.8,14,11,Request timed out
milliyet.com.tr,32:43.7,14,11,158
gsmarena.com,32:43.8,14,11,135
dailymail.co.uk,32:44.0,14,11,7
ndtv.com,32:44.1,14,11,6
ja.wikipedia.org,32:44.1,14,11,36
fr.wikipedia.org,32:44.1,14,11,35
homedepot.com,32:44.2,14,11,15
marca.com,32:44.2,14,11,111
cricbuzz.com,32:44.3,14,11,253
ar.wikipedia.org,32:44.6,14,11,34
goal.com,32:44.7,14,11,Request timed out
naver.com,32:48.7,14,11,Request timed out
craigslist.org,32:52.7,14,11,29
pinterest.com,32:52.7,14,11,4
india.com,32:52.7,14,11,6
investing.com,32:52.8,14,11,13
fandom.com,32:52.8,14,11,3
ikea.com,32:52.8,14,11,13
dailymail.co.uk,32:52.9,14,11,4
medlineplus.gov,32:52.9,14,11,3
milliyet.com.tr,32:52.9,14,11,159
apple.com,32:53.1,14,11,4
nike.com,32:53.1,14,11,4
nl.wikipedia.org,32:53.2,14,11,35
globo.com,32:53.2,14,11,142
cookpad.com,32:53.4,14,11,3
onet.pl,32:53.4,14,11,9
mail.yahoo.com,32:53.4,14,11,Request timed out
amazon.de,32:57.2,14,11,112
kinopoisk.ru,32:57.3,14,11,153
ikea.com,32:57.6,14,11,14
pinterest.com,32:57.7,14,11,79
youtube.com,32:57.8,14,11,109
hurriyet.com.tr,32:57.9,14,11,159
amazon.co.uk,32:58.1,14,11,111
byjus.com,32:58.2,14,11,17
bestbuy.com,32:58.3,14,11,35
cdc.gov,32:58.3,14,11,Request timed out
byjus.com,33:02.2,14,11,14
amazon.in,33:02.2,14,11,120
aliexpress.com,33:02.4,14,11,116
facebook.com,33:02.5,14,11,3
ilovepdf.com,33:02.5,14,11,13
hm.com,33:02.5,14,11,6
healthline.com,33:02.6,14,11,3
investopedia.com,33:02.6,14,11,3
mercadolivre.com.br,33:02.6,14,11,4
globo.com,33:02.7,14,11,141
ilovepdf.com,33:02.9,14,11,14
espncricinfo.com,33:02.9,14,11,Request timed out
mercadolivre.com.br,33:06.7,14,11,4
cricbuzz.com,33:06.7,14,11,253
globo.com,33:07.0,14,11,142
naver.com,33:07.1,14,11,Request timed out
hotstar.com,33:10.7,14,11,3
merriam-webster.com,33:10.7,14,11,4
finance.yahoo.com,33:10.7,14,11,Request timed out
adobe.com,33:14.7,14,11,4
ebay.com,33:14.7,14,11,Request timed out
byjus.com,33:18.7,14,11,14
linkedin.com,33:18.7,14,11,3
globo.com,33:18.7,14,11,146
flipkart.com,33:18.9,14,11,253
epfindia.gov.in,33:19.2,14,11,Request timed out
id.wikipedia.org,33:23.2,14,11,36
kompas.com,33:23.2,14,11,Request timed out
as.com,33:27.2,14,11,5
nytimes.com,33:27.2,14,11,5
india.com,33:27.2,14,11,5
goal.com,33:27.3,14,11,Request timed out
canva.com,33:31.2,14,11,15
ja.wikipedia.org,33:31.2,14,11,71
merriam-webster.com,33:31.3,14,11,4
de.wikipedia.org,33:31.3,14,11,35
amazon.de,33:31.4,14,11,112
es.wikipedia.org,33:31.5,14,11,34
amazon.co.uk,33:31.6,14,11,110
apple.com,33:31.7,14,11,4
etsy.com,33:31.7,14,11,5
twitter.com,33:31.7,14,11,41
investing.com,33:31.8,14,11,13
espncricinfo.com,33:31.8,14,11,Request timed out
ebay.com,33:35.7,14,11,Request timed out
goal.com,33:39.7,14,11,Request timed out
twitter.com,33:43.7,14,11,41
magazineluiza.com.br,33:43.7,14,11,3
nytimes.com,33:43.8,14,11,4
en.wikipedia.org,33:43.8,14,11,34
fandom.com,33:43.8,14,11,4
ar.wikipedia.org,33:43.9,14,11,35
nl.wikipedia.org,33:43.9,14,11,35
ar.wikipedia.org,33:44.0,14,11,34
facebook.com,33:44.0,14,11,3
facebook.com,33:44.0,14,11,3
omegle.com,33:44.0,14,11,13
indiamart.com,33:44.0,14,11,14
craigslist.org,33:44.1,14,11,29
youtube.com,33:44.1,14,11,14
adobe.com,33:44.2,14,11,5
onet.pl,33:44.2,14,11,3
espn.com,33:44.2,14,11,5
aliexpress.com,33:44.2,14,11,116
marca.com,33:44.4,14,11,110
dailymotion.com,33:44.5,14,11,106
allegro.pl,33:44.6,14,11,143
hm.com,33:44.9,14,11,5
naver.com,33:45.0,14,11,Request timed out
ja.wikipedia.org,33:48.7,14,11,36
hurriyet.com.tr,33:48.7,14,11,164
byjus.com,33:48.9,14,11,15
canva.com,33:48.9,14,11,15
ebay.co.uk,33:49.0,14,11,Request timed out
ar.wikipedia.org,33:52.7,14,11,35
m.wikipedia.org,33:52.7,14,11,35
mayoclinic.org,33:52.8,14,11,Request timed out
ndtv.com,33:56.7,14,11,5
instagram.com,33:56.7,14,11,4
investing.com,33:56.7,14,11,12
globo.com,33:56.8,14,11,142
byjus.com,33:57.1,14,11,15
as.com,33:57.1,14,11,5
fandom.com,33:57.2,14,11,4
cdc.gov,33:57.2,14,11,Request timed out
cricbuzz.com,34:01.2,14,11,254
it.wikipedia.org,34:01.4,14,11,35
it.wikipedia.org,34:01.5,14,11,35
fandom.com,34:01.5,14,11,4
merriam-webster.com,34:01.6,14,11,3
dictionary.com,34:01.6,14,11,5
dailymotion.com,34:01.6,14,11,106
mail.ru,34:01.7,14,11,198
india.com,34:01.9,14,11,6
nytimes.com,34:02.0,14,11,6
de.wikipedia.org,34:02.0,14,11,35
naver.com,34:02.1,14,11,Request timed out
it.wikipedia.org,34:05.7,14,11,35
onet.pl,34:05.7,14,11,3
adobe.com,34:05.7,14,11,4
merriam-webster.com,34:05.8,14,11,3
investing.com,34:05.8,14,11,13
amazon.es,34:05.8,14,11,110
adobe.com,34:05.9,14,11,4
collinsdictionary.com,34:06.0,14,11,14
indiatimes.com,34:06.0,14,11,5
collinsdictionary.com,34:06.0,14,11,14
adobe.com,34:06.1,14,11,4
ar.wikipedia.org,34:06.1,14,11,35
bestbuy.com,34:06.1,14,11,39
brainly.co.id,34:06.2,14,11,15
ilovepdf.com,34:06.3,14,11,14
bbc.co.uk,34:06.3,14,11,4
globo.com,34:06.3,14,11,144
kompas.com,34:06.5,14,11,Request timed out
twitter.com,34:10.2,14,11,42
it.wikipedia.org,34:10.2,14,11,78
fandom.com,34:10.3,14,11,65
nytimes.com,34:10.4,14,11,83
amazon.co.uk,34:10.5,14,11,110
magazineluiza.com.br,34:10.6,14,11,4
ja.wikipedia.org,34:10.7,14,11,35
en.wikipedia.org,34:10.7,14,11,35
ebay.co.uk,34:10.8,14,11,Request timed out
it.wikipedia.org,34:14.7,14,11,35
amazon.co.uk,34:14.7,14,11,109
ar.wikipedia.org,34:14.8,14,11,34
espn.com,34:14.9,14,11,4
aliexpress.com,34:14.9,14,11,117
ar.wikipedia.org,34:15.1,14,11,35
facebook.com,34:15.1,14,11,3
es.wikipedia.org,34:15.1,14,11,34
healthline.com,34:15.2,14,11,3
ebay.com,34:15.2,14,11,Request timed out
amazon.es,34:19.2,14,11,109
nike.com,34:19.3,14,11,3
clevelandclinic.org,34:19.3,14,11,27
bestbuy.com,34:19.4,14,11,34
amazon.com,34:19.4,14,11,37
mail.yahoo.com,34:19.5,14,11,Request timed out
investing.com,34:23.2,14,11,17
clevelandclinic.org,34:23.2,14,11,28
kinopoisk.ru,34:23.3,14,11,154
merriam-webster.com,34:23.6,14,11,4
americanas.com.br,34:23.6,14,11,Request timed out
indiatimes.com,34:27.2,14,11,4
etsy.com,34:27.2,14,11,6
cambridge.org,34:27.2,14,11,13
onet.pl,34:27.3,14,11,4
de.wikipedia.org,34:27.3,14,11,34
pinterest.com,34:27.3,14,11,4
indiamart.com,34:27.3,14,11,14
marca.com,34:27.4,14,11,109
cricbuzz.com,34:27.5,14,11,254
bestbuy.com,34:27.8,14,11,34
india.com,34:27.9,14,11,5
finance.yahoo.com,34:27.9,14,11,Request timed out
nih.gov,34:31.7,14,11,Request timed out
ikea.com,34:35.7,14,11,14
marca.com,34:35.7,14,11,109
ebay.com,34:35.8,14,11,Request timed out
aliexpress.com,34:39.7,14,11,116
hurriyet.com.tr,34:39.8,14,11,158
fandom.com,34:40.0,14,11,4
amazon.com,34:40.0,14,11,36
dailymail.co.uk,34:40.1,14,11,5
naver.com,34:40.1,14,11,Request timed out
collinsdictionary.com,34:43.7,14,11,15
cnn.com,34:43.7,14,11,4
goal.com,34:43.7,14,11,Request timed out
americanas.com.br,34:47.7,14,11,Request timed out
cookpad.com,34:51.7,14,11,5
naver.com,34:51.7,14,11,Request timed out
indiamart.com,34:55.7,14,11,15
finance.yahoo.com,34:55.7,14,11,Request timed out
nike.com,34:59.7,14,11,4
flipkart.com,34:59.7,14,11,251
mercadolivre.com.br,35:00.0,14,11,3
m.wikipedia.org,35:00.0,14,11,34
amazon.de,35:00.1,14,11,111
cdc.gov,35:00.2,14,11,Request timed out
brainly.co.id,35:04.2,14,11,15
nytimes.com,35:04.2,14,11,4
hurriyet.com.tr,35:04.2,14,11,159
nike.com,35:04.4,14,11,5
cdc.gov,35:04.4,14,11,Request timed out
bbc.co.uk,35:08.2,14,11,5
facebook.com,35:08.2,14,11,4
pinterest.com,35:08.2,14,11,5
amazon.es,35:08.2,14,11,110
hm.com,35:08.4,14,11,5
ikea.com,35:08.4,14,11,13
healthline.com,35:08.5,14,11,4
ebay.co.uk,35:08.5,14,11,Request timed out
mercadolivre.com.br,35:12.2,14,11,4
bestbuy.com,35:12.2,14,11,34
nih.gov,35:12.3,14,11,Request timed out
dictionary.com,35:16.2,14,11,5
amazon.in,35:16.2,14,11,112
hepsiburada.com,35:16.3,14,11,150
amazon.in,35:16.5,14,11,114
kinopoisk.ru,35:16.6,14,11,153
ja.wikipedia.org,35:16.8,14,11,38
microsoft.com,35:16.9,14,11,Request timed out
medlineplus.gov,35:20.7,14,11,5
onet.pl,35:20.7,14,11,3
amazon.com,35:20.8,14,11,36
fr.wikipedia.org,35:20.8,14,11,35
medicalnewstoday.com,35:20.9,14,11,4
omegle.com,35:20.9,14,11,13
nytimes.com,35:20.9,14,11,5
cdc.gov,35:20.9,14,11,Request timed out
dictionary.com,35:24.7,14,11,7
