Domain,StartTime,StartDay,StartHour,PingOutput
craigslist.org,26:57.6,15,15,29
indiatimes.com,26:57.6,15,15,4
mail.yahoo.com,26:57.7,15,15,Request timed out
dailymail.co.uk,27:01.4,15,15,5
ndtv.com,27:01.5,15,15,6
investing.com,27:01.5,15,15,13
ikea.com,27:01.5,15,15,15
ndtv.com,27:01.6,15,15,7
live.com,27:01.6,15,15,5
live.com,27:01.6,15,15,4
amazon.com,27:01.6,15,15,37
medlineplus.gov,27:01.7,15,15,3
india.com,27:01.7,15,15,5
globo.com,27:01.7,15,15,141
kinopoisk.ru,27:02.0,15,15,154
healthline.com,27:02.2,15,15,3
espncricinfo.com,27:02.2,15,15,Request timed out
allegro.pl,27:05.9,15,15,135
id.wikipedia.org,27:06.1,15,15,34
indiamart.com,27:06.1,15,15,14
amazon.it,27:06.2,15,15,109
medlineplus.gov,27:06.3,15,15,3
marca.com,27:06.3,15,15,109
apple.com,27:06.4,15,15,4
dailymail.co.uk,27:06.5,15,15,4
epfindia.gov.in,27:06.5,15,15,Request timed out
nih.gov,27:10.4,15,15,Request timed out
ilovepdf.com,27:14.4,15,15,13
indiamart.com,27:14.5,15,15,13
britannica.com,27:14.5,15,15,Request timed out
britannica.com,27:18.4,15,15,Request timed out
ilovepdf.com,27:22.4,15,15,13
hotstar.com,27:22.5,15,15,4
globo.com,27:22.5,15,15,143
investopedia.com,27:22.7,15,15,5
linkedin.com,27:22.7,15,15,4
ilovepdf.com,27:22.7,15,15,13
ja.wikipedia.org,27:22.7,15,15,34
booking.com,27:22.8,15,15,Request timed out
medicalnewstoday.com,27:26.4,15,15,3
finance.yahoo.com,27:26.5,15,15,Request timed out
adobe.com,27:30.4,15,15,5
ja.wikipedia.org,27:30.5,15,15,34
merriam-webster.com,27:30.5,15,15,4
amazon.fr,27:30.5,15,15,111
amazon.co.jp,27:30.7,15,15,56
ilovepdf.com,27:30.8,15,15,13
mayoclinic.org,27:30.8,15,15,Request timed out
bestbuy.com,27:34.4,15,15,34
en.wikipedia.org,27:34.5,15,15,35
magazineluiza.com.br,27:34.5,15,15,4
healthline.com,27:34.6,15,15,4
epfindia.gov.in,27:34.6,15,15,Request timed out
collinsdictionary.com,27:38.4,15,15,13
etsy.com,27:38.5,15,15,4
mail.yahoo.com,27:38.5,15,15,Request timed out
es.wikipedia.org,27:42.4,15,15,34
linkedin.com,27:42.5,15,15,3
detik.com,27:42.5,15,15,257
apple.com,27:42.8,15,15,5
cookpad.com,27:42.8,15,15,4
craigslist.org,27:42.8,15,15,30
id.wikipedia.org,27:42.9,15,15,35
cdc.gov,27:42.9,15,15,Request timed out
onet.pl,27:46.9,15,15,4
dailymotion.com,27:47.0,15,15,106
espn.com,27:47.1,15,15,4
espn.com,27:47.1,15,15,4
cricbuzz.com,27:47.1,15,15,254
byjus.com,27:47.4,15,15,13
cdc.gov,27:47.4,15,15,Request timed out
magazineluiza.com.br,27:51.4,15,15,4
kinopoisk.ru,27:51.5,15,15,154
clevelandclinic.org,27:51.7,15,15,29
amazon.co.jp,27:51.7,15,15,56
cookpad.com,27:51.8,15,15,5
hotstar.com,27:51.8,15,15,4
apple.com,27:51.8,15,15,5
youtube.com,27:51.8,15,15,14
canva.com,27:51.9,15,15,14
cricbuzz.com,27:51.9,15,15,255
detik.com,27:52.2,15,15,325
amazon.com,27:52.5,15,15,131
microsoft.com,27:52.6,15,15,Request timed out
hepsiburada.com,27:56.4,15,15,149
detik.com,27:56.6,15,15,246
globo.com,27:56.9,15,15,142
indiamart.com,27:57.0,15,15,15
kinopoisk.ru,27:57.0,15,15,153
nl.wikipedia.org,27:57.2,15,15,35
mayoclinic.org,27:57.3,15,15,Request timed out
omegle.com,28:00.9,15,15,13
adobe.com,28:01.0,15,15,3
pinterest.com,28:01.0,15,15,6
finance.yahoo.com,28:01.0,15,15,Request timed out
globo.com,28:04.9,15,15,144
onet.pl,28:05.2,15,15,5
instagram.com,28:05.3,15,15,4
flipkart.com,28:05.3,15,15,234
cnn.com,28:05.5,15,15,4
es.wikipedia.org,28:05.6,15,15,34
amazon.co.uk,28:05.6,15,15,110
kompas.com,28:05.7,15,15,Request timed out
ebay.co.uk,28:09.4,15,15,Request timed out
amazon.es,28:13.4,15,15,110
brainly.co.id,28:13.6,15,15,14
hurriyet.com.tr,28:13.6,15,15,159
globo.com,28:13.8,15,15,141
cookpad.com,28:13.9,15,15,4
es.wikipedia.org,28:13.9,15,15,35
amazon.co.jp,28:14.0,15,15,57
ar.wikipedia.org,28:14.1,15,15,34
milliyet.com.tr,28:14.1,15,15,158
finance.yahoo.com,28:14.3,15,15,Request timed out
amazon.de,28:17.9,15,15,111
amazon.co.jp,28:18.1,15,15,56
hepsiburada.com,28:18.1,15,15,150
es.wikipedia.org,28:18.3,15,15,34
nytimes.com,28:18.3,15,15,6
ebay.co.uk,28:18.4,15,15,Request timed out
it.wikipedia.org,28:21.9,15,15,34
merriam-webster.com,28:22.0,15,15,4
google.com,28:22.0,15,15,14
ikea.com,28:22.0,15,15,14
byjus.com,28:22.1,15,15,14
medlineplus.gov,28:22.1,15,15,4
kinopoisk.ru,28:22.2,15,15,153
as.com,28:22.4,15,15,4
medicalnewstoday.com,28:22.4,15,15,3
youtube.com,28:22.4,15,15,13
indiatimes.com,28:22.4,15,15,4
pinterest.com,28:22.5,15,15,4
dailymotion.com,28:22.5,15,15,104
naver.com,28:22.6,15,15,Request timed out
linkedin.com,28:26.4,15,15,4
ar.wikipedia.org,28:26.4,15,15,35
m.wikipedia.org,28:26.5,15,15,34
cambridge.org,28:26.5,15,15,14
medicalnewstoday.com,28:26.6,15,15,4
ebay.co.uk,28:26.6,15,15,Request timed out
globo.com,28:30.4,15,15,141
live.com,28:30.6,15,15,3
ikea.com,28:30.6,15,15,14
bbc.co.uk,28:30.6,15,15,4
ilovepdf.com,28:30.7,15,15,13
collinsdictionary.com,28:30.7,15,15,16
medlineplus.gov,28:30.7,15,15,3
apple.com,28:30.8,15,15,5
amazon.it,28:30.8,15,15,243
cdc.gov,28:31.1,15,15,Request timed out
cdc.gov,28:34.9,15,15,Request timed out
de.wikipedia.org,28:38.9,15,15,34
apple.com,28:39.0,15,15,6
ndtv.com,28:39.0,15,15,7
goal.com,28:39.1,15,15,Request timed out
hepsiburada.com,28:42.9,15,15,149
dailymail.co.uk,28:43.1,15,15,5
indeed.com,28:43.1,15,15,13
brainly.co.id,28:43.2,15,15,13
cricbuzz.com,28:43.2,15,15,254
imdb.com,28:43.5,15,15,36
hotstar.com,28:43.5,15,15,4
cdc.gov,28:43.6,15,15,Request timed out
mercadolivre.com.br,28:47.4,15,15,3
fandom.com,28:47.5,15,15,4
merriam-webster.com,28:47.5,15,15,3
mercadolivre.com.br,28:47.5,15,15,3
nih.gov,28:47.5,15,15,Request timed out
amazon.es,28:51.4,15,15,109
naver.com,28:51.6,15,15,Request timed out
en.wikipedia.org,28:55.4,15,15,35
detik.com,28:55.5,15,15,239
cambridge.org,28:55.7,15,15,14
amazon.fr,28:55.8,15,15,149
ilovepdf.com,28:55.9,15,15,13
espncricinfo.com,28:56.0,15,15,Request timed out
pinterest.com,28:59.9,15,15,5
gsmarena.com,29:00.0,15,15,135
nytimes.com,29:00.1,15,15,5
nytimes.com,29:00.1,15,15,5
gsmarena.com,29:00.1,15,15,134
aliexpress.com,29:00.3,15,15,117
amazon.in,29:00.4,15,15,112
flipkart.com,29:00.6,15,15,241
craigslist.org,29:00.8,15,15,30
hotstar.com,29:00.9,15,15,3
twitter.com,29:00.9,15,15,42
mayoclinic.org,29:01.0,15,15,Request timed out
craigslist.org,29:04.9,15,15,29
dailymotion.com,29:05.0,15,15,107
kompas.com,29:05.1,15,15,Request timed out
twitter.com,29:08.9,15,15,42
en.wikipedia.org,29:09.0,15,15,34
indeed.com,29:09.0,15,15,14
amazon.fr,29:09.1,15,15,110
it.wikipedia.org,29:09.2,15,15,132
ndtv.com,29:09.3,15,15,5
fandom.com,29:09.4,15,15,4
mayoclinic.org,29:09.5,15,15,Request timed out
facebook.com,29:13.4,15,15,5
naver.com,29:13.5,15,15,Request timed out
live.com,29:17.4,15,15,5
amazon.it,29:17.5,15,15,112
allegro.pl,29:17.6,15,15,142
en.wikipedia.org,29:17.7,15,15,37
amazon.it,29:17.8,15,15,110
collinsdictionary.com,29:17.9,15,15,15
nytimes.com,29:17.9,15,15,6
cricbuzz.com,29:18.0,15,15,255
microsoft.com,29:18.2,15,15,Request timed out
finance.yahoo.com,29:21.9,15,15,Request timed out
cricbuzz.com,29:25.9,15,15,254
mercadolivre.com.br,29:26.2,15,15,4
espncricinfo.com,29:26.2,15,15,Request timed out
mercadolivre.com.br,29:29.9,15,15,4
linkedin.com,29:30.0,15,15,5
espncricinfo.com,29:30.0,15,15,Request timed out
cdc.gov,29:33.9,15,15,Request timed out
hotstar.com,29:37.9,15,15,4
medlineplus.gov,29:38.0,15,15,5
dictionary.com,29:38.0,15,15,4
omegle.com,29:38.0,15,15,12
aliexpress.com,29:38.0,15,15,116
canva.com,29:38.2,15,15,14
detik.com,29:38.2,15,15,253
dailymotion.com,29:38.5,15,15,107
id.wikipedia.org,29:38.6,15,15,35
live.com,29:38.6,15,15,4
ilovepdf.com,29:38.6,15,15,13
ndtv.com,29:38.7,15,15,5
amazon.co.jp,29:38.7,15,15,56
dailymotion.com,29:38.8,15,15,105
homedepot.com,29:38.9,15,15,14
adobe.com,29:39.0,15,15,6
id.wikipedia.org,29:39.0,15,15,34
youtube.com,29:39.1,15,15,13
dailymail.co.uk,29:39.1,15,15,5
dailymail.co.uk,29:39.1,15,15,5
amazon.de,29:39.2,15,15,110
indiamart.com,29:39.3,15,15,14
cricbuzz.com,29:39.3,15,15,254
canva.com,29:39.6,15,15,14
twitter.com,29:39.6,15,15,42
espncricinfo.com,29:39.7,15,15,Request timed out
indiatimes.com,29:43.4,15,15,4
byjus.com,29:43.5,15,15,12
flipkart.com,29:43.5,15,15,231
booking.com,29:43.8,15,15,Request timed out
youtube.com,29:47.4,15,15,14
mercadolivre.com.br,29:47.5,15,15,4
indeed.com,29:47.5,15,15,14
amazon.co.jp,29:47.5,15,15,55
investopedia.com,29:47.6,15,15,6
goal.com,29:47.6,15,15,Request timed out
mayoclinic.org,29:51.4,15,15,Request timed out
mail.ru,29:55.4,15,15,203
id.wikipedia.org,29:55.7,15,15,35
amazon.com,29:55.7,15,15,34
as.com,29:55.8,15,15,5
ebay.com,29:55.8,15,15,Request timed out
pinterest.com,29:59.4,15,15,5
amazon.co.jp,29:59.5,15,15,57
cambridge.org,29:59.5,15,15,15
youtube.com,29:59.6,15,15,15
amazon.co.jp,29:59.6,15,15,56
amazon.co.jp,29:59.7,15,15,55
ikea.com,29:59.7,15,15,14
bbc.co.uk,29:59.8,15,15,5
espncricinfo.com,29:59.8,15,15,Request timed out
omegle.com,30:03.4,15,15,13
indiatimes.com,30:03.5,15,15,4
onet.pl,30:03.5,15,15,4
detik.com,30:03.5,15,15,247
amazon.co.uk,30:03.8,15,15,110
nl.wikipedia.org,30:03.9,15,15,34
accuweather.com,30:04.0,15,15,6
cookpad.com,30:04.0,15,15,4
es.wikipedia.org,30:04.0,15,15,35
dailymotion.com,30:04.1,15,15,106
onet.pl,30:04.2,15,15,4
amazon.in,30:04.2,15,15,110
bbc.com,30:04.3,15,15,4
cookpad.com,30:04.4,15,15,3
aliexpress.com,30:04.4,15,15,174
craigslist.org,30:04.6,15,15,82
indiamart.com,30:04.7,15,15,14
m.wikipedia.org,30:04.7,15,15,35
ja.wikipedia.org,30:04.7,15,15,36
brainly.co.id,30:04.8,15,15,14
microsoft.com,30:04.8,15,15,Request timed out
healthline.com,30:08.4,15,15,3
indiatimes.com,30:08.5,15,15,5
fr.wikipedia.org,30:08.5,15,15,36
espn.com,30:08.6,15,15,4
etsy.com,30:08.6,15,15,5
cdc.gov,30:08.6,15,15,Request timed out
dailymotion.com,30:12.4,15,15,106
healthline.com,30:12.6,15,15,3
espn.com,30:12.6,15,15,3
instagram.com,30:12.6,15,15,3
healthline.com,30:12.6,15,15,4
amazon.co.uk,30:12.6,15,15,109
omegle.com,30:12.7,15,15,12
nytimes.com,30:12.8,15,15,4
dailymotion.com,30:12.8,15,15,105
indeed.com,30:12.9,15,15,13
amazon.com,30:12.9,15,15,33
cricbuzz.com,30:13.0,15,15,253
ebay.co.uk,30:13.2,15,15,Request timed out
adobe.com,30:16.9,15,15,4
mail.ru,30:17.0,15,15,234
aliexpress.com,30:17.2,15,15,116
amazon.it,30:17.3,15,15,109
canva.com,30:17.5,15,15,14
allegro.pl,30:17.5,15,15,142
epfindia.gov.in,30:17.7,15,15,Request timed out
homedepot.com,30:21.4,15,15,14
cookpad.com,30:21.5,15,15,4
byjus.com,30:21.5,15,15,14
amazon.de,30:21.5,15,15,110
nytimes.com,30:21.6,15,15,4
hurriyet.com.tr,30:21.6,15,15,159
accuweather.com,30:21.8,15,15,6
milliyet.com.tr,30:21.8,15,15,158
hurriyet.com.tr,30:22.0,15,15,158
accuweather.com,30:22.2,15,15,5
finance.yahoo.com,30:22.2,15,15,Request timed out
amazon.de,30:25.9,15,15,158
omegle.com,30:26.1,15,15,12
dailymotion.com,30:26.1,15,15,105
goal.com,30:26.2,15,15,Request timed out
facebook.com,30:29.9,15,15,4
accuweather.com,30:30.0,15,15,5
bbc.com,30:30.0,15,15,5
cambridge.org,30:30.0,15,15,15
amazon.in,30:30.1,15,15,110
instagram.com,30:30.2,15,15,4
investopedia.com,30:30.2,15,15,4
amazon.fr,30:30.2,15,15,111
kompas.com,30:30.4,15,15,Request timed out
google.com,30:33.9,15,15,16
de.wikipedia.org,30:34.0,15,15,35
detik.com,30:34.0,15,15,248
ilovepdf.com,30:34.3,15,15,12
kinopoisk.ru,30:34.3,15,15,155
pinterest.com,30:34.6,15,15,4
canva.com,30:34.7,15,15,13
collinsdictionary.com,30:34.7,15,15,15
nl.wikipedia.org,30:34.7,15,15,37
microsoft.com,30:34.8,15,15,Request timed out
etsy.com,30:38.4,15,15,4
brainly.co.id,30:38.5,15,15,13
goal.com,30:38.5,15,15,Request timed out
espn.com,30:42.4,15,15,4
booking.com,30:42.5,15,15,Request timed out
mayoclinic.org,30:46.4,15,15,Request timed out
homedepot.com,30:50.4,15,15,15
detik.com,30:50.5,15,15,240
bbc.com,30:50.7,15,15,4
canva.com,30:50.7,15,15,13
etsy.com,30:50.8,15,15,4
facebook.com,30:50.8,15,15,3
healthline.com,30:50.8,15,15,3
youtube.com,30:50.8,15,15,13
ilovepdf.com,30:50.8,15,15,13
bbc.co.uk,30:50.9,15,15,4
microsoft.com,30:50.9,15,15,Request timed out
google.com,30:54.4,15,15,14
cookpad.com,30:54.5,15,15,4
es.wikipedia.org,30:54.5,15,15,35
fandom.com,30:54.5,15,15,4
merriam-webster.com,30:54.6,15,15,4
hotstar.com,30:54.6,15,15,4
etsy.com,30:54.6,15,15,4
bbc.co.uk,30:54.7,15,15,4
indiatimes.com,30:54.7,15,15,4
detik.com,30:54.7,15,15,246
en.wikipedia.org,30:55.0,15,15,35
fandom.com,30:55.0,15,15,5
flipkart.com,30:55.0,15,15,231
dailymail.co.uk,30:55.3,15,15,5
britannica.com,30:55.3,15,15,Request timed out
accuweather.com,30:58.9,15,15,5
pinterest.com,30:59.0,15,15,4
americanas.com.br,30:59.0,15,15,Request timed out
ikea.com,31:02.9,15,15,72
britannica.com,31:03.1,15,15,Request timed out
amazon.com,31:06.9,15,15,35
fr.wikipedia.org,31:07.0,15,15,35
dailymail.co.uk,31:07.0,15,15,5
linkedin.com,31:07.0,15,15,4
gsmarena.com,31:07.1,15,15,136
imdb.com,31:07.2,15,15,35
dailymail.co.uk,31:07.3,15,15,4
healthline.com,31:07.3,15,15,3
aliexpress.com,31:07.3,15,15,116
epfindia.gov.in,31:07.4,15,15,Request timed out
amazon.co.jp,31:11.4,15,15,55
microsoft.com,31:11.5,15,15,Request timed out
medicalnewstoday.com,31:15.4,15,15,4
investing.com,31:15.5,15,15,15
cookpad.com,31:15.5,15,15,5
naver.com,31:15.5,15,15,Request timed out
aliexpress.com,31:19.4,15,15,116
dailymotion.com,31:19.6,15,15,105
bbc.co.uk,31:19.7,15,15,4
magazineluiza.com.br,31:19.7,15,15,3
es.wikipedia.org,31:19.7,15,15,34
magazineluiza.com.br,31:19.8,15,15,2
etsy.com,31:19.8,15,15,4
milliyet.com.tr,31:19.8,15,15,158
brainly.co.id,31:20.0,15,15,14
it.wikipedia.org,31:20.0,15,15,134
amazon.in,31:20.1,15,15,110
merriam-webster.com,31:20.3,15,15,4
espncricinfo.com,31:20.4,15,15,Request timed out
epfindia.gov.in,31:23.9,15,15,Request timed out
investing.com,31:27.9,15,15,14
indiatimes.com,31:28.0,15,15,4
nih.gov,31:28.0,15,15,Request timed out
dailymail.co.uk,31:31.9,15,15,5
amazon.es,31:32.0,15,15,110
homedepot.com,31:32.1,15,15,13
cnn.com,31:32.2,15,15,5
live.com,31:32.2,15,15,4
marca.com,31:32.2,15,15,111
amazon.it,31:32.3,15,15,109
kinopoisk.ru,31:32.5,15,15,154
cnn.com,31:32.6,15,15,5
amazon.co.jp,31:32.7,15,15,56
ndtv.com,31:32.7,15,15,4
milliyet.com.tr,31:32.8,15,15,158
ar.wikipedia.org,31:32.9,15,15,35
linkedin.com,31:33.0,15,15,4
espn.com,31:33.0,15,15,3
amazon.it,31:33.1,15,15,109
gsmarena.com,31:33.2,15,15,134
espn.com,31:33.3,15,15,2
mail.ru,31:33.3,15,15,204
es.wikipedia.org,31:33.6,15,15,35
amazon.de,31:33.6,15,15,109
imdb.com,31:33.7,15,15,35
imdb.com,31:33.8,15,15,35
aliexpress.com,31:33.8,15,15,116
en.wikipedia.org,31:34.0,15,15,35
bestbuy.com,31:34.0,15,15,34
amazon.in,31:34.1,15,15,110
aliexpress.com,31:34.2,15,15,116
goal.com,31:34.4,15,15,Request timed out
marca.com,31:38.4,15,15,109
indeed.com,31:38.6,15,15,13
globo.com,31:38.6,15,15,141
accuweather.com,31:38.9,15,15,4
hotstar.com,31:38.9,15,15,3
onet.pl,31:38.9,15,15,3
collinsdictionary.com,31:38.9,15,15,14
finance.yahoo.com,31:39.0,15,15,Request timed out
finance.yahoo.com,31:42.9,15,15,Request timed out
ndtv.com,31:46.9,15,15,9
medicalnewstoday.com,31:47.0,15,15,6
hotstar.com,31:47.0,15,15,7
omegle.com,31:47.0,15,15,14
live.com,31:47.1,15,15,5
id.wikipedia.org,31:47.1,15,15,39
brainly.co.id,31:47.1,15,15,14
nih.gov,31:47.1,15,15,Request timed out
mayoclinic.org,31:50.9,15,15,Request timed out
nytimes.com,31:54.9,15,15,5
amazon.com,31:55.0,15,15,34
medlineplus.gov,31:55.0,15,15,4
epfindia.gov.in,31:55.0,15,15,Request timed out
aliexpress.com,31:58.9,15,15,116
live.com,31:59.1,15,15,3
google.com,31:59.1,15,15,14
finance.yahoo.com,31:59.1,15,15,Request timed out
flipkart.com,32:02.9,15,15,240
kinopoisk.ru,32:03.2,15,15,154
amazon.in,32:03.5,15,15,110
espn.com,32:03.6,15,15,3
nl.wikipedia.org,32:03.7,15,15,35
nytimes.com,32:03.7,15,15,4
ndtv.com,32:03.7,15,15,5
imdb.com,32:03.7,15,15,36
microsoft.com,32:03.8,15,15,Request timed out
etsy.com,32:07.4,15,15,4
fr.wikipedia.org,32:07.5,15,15,33
cdc.gov,32:07.5,15,15,Request timed out
canva.com,32:11.4,15,15,14
india.com,32:11.5,15,15,5
indiamart.com,32:11.5,15,15,14
en.wikipedia.org,32:11.5,15,15,34
homedepot.com,32:11.6,15,15,13
amazon.it,32:11.6,15,15,110
ebay.com,32:11.7,15,15,Request timed out
britannica.com,32:15.4,15,15,Request timed out
hurriyet.com.tr,32:19.4,15,15,159
indiatimes.com,32:19.6,15,15,5
id.wikipedia.org,32:19.6,15,15,35
amazon.com,32:19.7,15,15,33
indeed.com,32:19.7,15,15,13
espncricinfo.com,32:19.8,15,15,Request timed out
britannica.com,32:23.4,15,15,Request timed out
milliyet.com.tr,32:27.4,15,15,158
ebay.co.uk,32:27.6,15,15,Request timed out
dailymail.co.uk,32:31.4,15,15,6
amazon.it,32:31.5,15,15,108
detik.com,32:31.6,15,15,251
cricbuzz.com,32:31.9,15,15,252
naver.com,32:32.2,15,15,Request timed out
ja.wikipedia.org,32:35.9,15,15,35
booking.com,32:36.0,15,15,Request timed out
