Domain,StartTime,StartDay,StartHour,PingOutput
booking.com,24:28.4,15,19,Request timed out
amazon.es,24:32.4,15,19,116
amazon.fr,24:32.6,15,19,116
microsoft.com,24:32.7,15,19,Request timed out
cambridge.org,24:36.4,15,19,14
de.wikipedia.org,24:36.5,15,19,36
bbc.com,24:36.5,15,19,4
cdc.gov,24:36.5,15,19,Request timed out
indiamart.com,24:40.4,15,19,14
americanas.com.br,24:40.5,15,19,Request timed out
facebook.com,24:44.4,15,19,4
instagram.com,24:44.5,15,19,5
espncricinfo.com,24:44.5,15,19,Request timed out
onet.pl,24:48.4,15,19,3
gsmarena.com,24:48.5,15,19,135
imdb.com,24:48.6,15,19,38
omegle.com,24:48.7,15,19,13
mercadolivre.com.br,24:48.7,15,19,4
ikea.com,24:48.8,15,19,13
dailymotion.com,24:48.8,15,19,107
hotstar.com,24:48.9,15,19,3
hepsiburada.com,24:49.0,15,19,149
imdb.com,24:49.1,15,19,37
merriam-webster.com,24:49.2,15,19,2
collinsdictionary.com,24:49.2,15,19,13
indiatimes.com,24:49.2,15,19,12
americanas.com.br,24:49.3,15,19,Request timed out
m.wikipedia.org,24:52.9,15,19,81
hurriyet.com.tr,24:53.0,15,19,211
microsoft.com,24:53.3,15,19,Request timed out
hurriyet.com.tr,24:56.9,15,19,168
apple.com,24:57.1,15,19,3
espn.com,24:57.1,15,19,3
nike.com,24:57.2,15,19,3
investing.com,24:57.2,15,19,12
collinsdictionary.com,24:57.2,15,19,14
brainly.co.id,24:57.2,15,19,13
pinterest.com,24:57.3,15,19,4
milliyet.com.tr,24:57.3,15,19,165
cambridge.org,24:57.5,15,19,12
etsy.com,24:57.5,15,19,5
investing.com,24:57.5,15,19,12
ilovepdf.com,24:57.5,15,19,14
hm.com,24:57.6,15,19,14
instagram.com,24:57.7,15,19,4
omegle.com,24:57.7,15,19,13
homedepot.com,24:57.7,15,19,15
imdb.com,24:57.7,15,19,38
live.com,24:57.8,15,19,4
mail.yahoo.com,24:57.8,15,19,Request timed out
dictionary.com,25:01.4,15,19,5
canva.com,25:01.5,15,19,14
fandom.com,25:01.5,15,19,5
britannica.com,25:01.5,15,19,Request timed out
microsoft.com,25:05.4,15,19,Request timed out
nike.com,25:09.4,15,19,6
fandom.com,25:09.5,15,19,4
amazon.co.jp,25:09.5,15,19,56
epfindia.gov.in,25:09.6,15,19,Request timed out
ilovepdf.com,25:13.4,15,19,15
bestbuy.com,25:13.5,15,19,34
pinterest.com,25:13.5,15,19,4
bestbuy.com,25:13.6,15,19,34
cnn.com,25:13.6,15,19,4
fr.wikipedia.org,25:13.6,15,19,35
finance.yahoo.com,25:13.7,15,19,Request timed out
dailymail.co.uk,25:17.4,15,19,5
ar.wikipedia.org,25:17.5,15,19,35
collinsdictionary.com,25:17.5,15,19,13
amazon.co.jp,25:17.6,15,19,55
mercadolivre.com.br,25:17.6,15,19,4
dictionary.com,25:17.7,15,19,4
dictionary.com,25:17.7,15,19,4
investopedia.com,25:17.7,15,19,5
cnn.com,25:17.7,15,19,4
etsy.com,25:17.7,15,19,4
dailymail.co.uk,25:17.7,15,19,4
amazon.in,25:17.8,15,19,116
dictionary.com,25:17.9,15,19,4
brainly.co.id,25:17.9,15,19,13
merriam-webster.com,25:17.9,15,19,3
epfindia.gov.in,25:18.0,15,19,Request timed out
mail.ru,25:21.9,15,19,214
mail.ru,25:22.2,15,19,215
indiatimes.com,25:22.4,15,19,13
hm.com,25:22.4,15,19,14
medlineplus.gov,25:22.5,15,19,4
homedepot.com,25:22.6,15,19,14
mercadolivre.com.br,25:22.6,15,19,4
cdc.gov,25:22.6,15,19,Request timed out
amazon.in,25:26.4,15,19,117
medicalnewstoday.com,25:26.6,15,19,4
mail.ru,25:26.6,15,19,257
cookpad.com,25:26.9,15,19,4
marca.com,25:26.9,15,19,116
epfindia.gov.in,25:27.1,15,19,Request timed out
amazon.com,25:30.9,15,19,36
dailymotion.com,25:31.0,15,19,106
dailymail.co.uk,25:31.1,15,19,5
merriam-webster.com,25:31.1,15,19,4
ilovepdf.com,25:31.1,15,19,15
allegro.pl,25:31.2,15,19,143
canva.com,25:31.5,15,19,14
hotstar.com,25:31.5,15,19,5
cricbuzz.com,25:31.5,15,19,250
m.wikipedia.org,25:31.8,15,19,35
hepsiburada.com,25:31.8,15,19,297
medlineplus.gov,25:32.1,15,19,3
finance.yahoo.com,25:32.2,15,19,Request timed out
fr.wikipedia.org,25:35.9,15,19,35
imdb.com,25:36.0,15,19,38
ndtv.com,25:36.0,15,19,13
cookpad.com,25:36.1,15,19,4
omegle.com,25:36.1,15,19,13
nike.com,25:36.1,15,19,4
amazon.it,25:36.1,15,19,157
es.wikipedia.org,25:36.3,15,19,34
m.wikipedia.org,25:36.4,15,19,34
imdb.com,25:36.4,15,19,38
milliyet.com.tr,25:36.5,15,19,165
amazon.co.uk,25:36.6,15,19,118
bestbuy.com,25:36.8,15,19,37
homedepot.com,25:36.8,15,19,14
dailymail.co.uk,25:36.9,15,19,5
hurriyet.com.tr,25:36.9,15,19,166
amazon.co.jp,25:37.0,15,19,55
investing.com,25:37.1,15,19,13
globo.com,25:37.1,15,19,215
marca.com,25:37.4,15,19,116
investing.com,25:37.5,15,19,12
collinsdictionary.com,25:37.5,15,19,13
hepsiburada.com,25:37.6,15,19,149
dailymail.co.uk,25:37.7,15,19,3
microsoft.com,25:37.7,15,19,Request timed out
homedepot.com,25:41.4,15,19,13
dictionary.com,25:41.5,15,19,4
linkedin.com,25:41.5,15,19,4
espncricinfo.com,25:41.5,15,19,Request timed out
finance.yahoo.com,25:45.4,15,19,Request timed out
bbc.com,25:49.4,15,19,3
india.com,25:49.5,15,19,14
brainly.co.id,25:49.5,15,19,14
fandom.com,25:49.6,15,19,4
clevelandclinic.org,25:49.6,15,19,27
magazineluiza.com.br,25:49.6,15,19,4
canva.com,25:49.7,15,19,13
bbc.com,25:49.7,15,19,3
magazineluiza.com.br,25:49.7,15,19,5
brainly.co.id,25:49.7,15,19,14
cnn.com,25:49.7,15,19,4
indiatimes.com,25:49.8,15,19,13
craigslist.org,25:49.8,15,19,29
omegle.com,25:49.9,15,19,12
apple.com,25:49.9,15,19,5
en.wikipedia.org,25:49.9,15,19,34
linkedin.com,25:50.0,15,19,4
ilovepdf.com,25:50.0,15,19,14
fr.wikipedia.org,25:50.0,15,19,34
indeed.com,25:50.1,15,19,14
nytimes.com,25:50.1,15,19,3
ilovepdf.com,25:50.1,15,19,17
bbc.com,25:50.1,15,19,4
linkedin.com,25:50.1,15,19,3
indeed.com,25:50.2,15,19,15
amazon.in,25:50.2,15,19,117
kompas.com,25:50.3,15,19,Request timed out
aliexpress.com,25:53.9,15,19,116
it.wikipedia.org,25:54.1,15,19,35
as.com,25:54.2,15,19,5
live.com,25:54.2,15,19,4
indiamart.com,25:54.2,15,19,14
cricbuzz.com,25:54.3,15,19,251
amazon.co.uk,25:54.5,15,19,155
indeed.com,25:54.7,15,19,14
allegro.pl,25:54.7,15,19,143
ndtv.com,25:54.9,15,19,12
nl.wikipedia.org,25:54.9,15,19,34
kompas.com,25:55.0,15,19,Request timed out
hurriyet.com.tr,25:58.9,15,19,169
en.wikipedia.org,25:59.1,15,19,35
hotstar.com,25:59.2,15,19,4
facebook.com,25:59.2,15,19,3
globo.com,25:59.2,15,19,141
aliexpress.com,25:59.4,15,19,114
mercadolivre.com.br,25:59.5,15,19,4
dailymotion.com,25:59.5,15,19,106
investopedia.com,25:59.7,15,19,7
mercadolivre.com.br,25:59.7,15,19,3
accuweather.com,25:59.7,15,19,13
omegle.com,25:59.7,15,19,12
instagram.com,25:59.8,15,19,2
cnn.com,25:59.8,15,19,3
booking.com,25:59.8,15,19,Request timed out
indeed.com,26:03.4,15,19,14
hm.com,26:03.5,15,19,14
mercadolivre.com.br,26:03.5,15,19,3
cnn.com,26:03.5,15,19,4
medicalnewstoday.com,26:03.6,15,19,3
brainly.co.id,26:03.6,15,19,14
ebay.co.uk,26:03.6,15,19,Request timed out
nl.wikipedia.org,26:07.4,15,19,38
amazon.it,26:07.5,15,19,119
amazon.fr,26:07.6,15,19,115
booking.com,26:07.8,15,19,Request timed out
medicalnewstoday.com,26:11.4,15,19,6
mail.yahoo.com,26:11.5,15,19,Request timed out
hepsiburada.com,26:15.4,15,19,151
ndtv.com,26:15.6,15,19,13
cookpad.com,26:15.7,15,19,4
craigslist.org,26:15.7,15,19,29
omegle.com,26:15.7,15,19,18
mayoclinic.org,26:15.7,15,19,Request timed out
fandom.com,26:19.4,15,19,5
nytimes.com,26:19.5,15,19,5
fr.wikipedia.org,26:19.5,15,19,34
pinterest.com,26:19.5,15,19,3
marca.com,26:19.6,15,19,116
google.com,26:19.7,15,19,14
kompas.com,26:19.7,15,19,Request timed out
pinterest.com,26:23.4,15,19,5
ebay.co.uk,26:23.4,15,19,Request timed out
kinopoisk.ru,26:27.4,15,19,164
mail.ru,26:27.8,15,19,273
cookpad.com,26:28.2,15,19,5
cricbuzz.com,26:28.2,15,19,254
milliyet.com.tr,26:28.5,15,19,166
milliyet.com.tr,26:28.7,15,19,167
milliyet.com.tr,26:28.9,15,19,166
indiatimes.com,26:29.0,15,19,13
live.com,26:29.1,15,19,7
goal.com,26:29.1,15,19,Request timed out
bbc.co.uk,26:32.9,15,19,3
m.wikipedia.org,26:33.0,15,19,35
finance.yahoo.com,26:33.0,15,19,Request timed out
hotstar.com,26:36.9,15,19,5
kompas.com,26:37.0,15,19,Request timed out
amazon.in,26:40.9,15,19,116
globo.com,26:41.1,15,19,142
investing.com,26:41.4,15,19,13
hotstar.com,26:41.4,15,19,4
indeed.com,26:41.4,15,19,15
dailymotion.com,26:41.5,15,19,106
magazineluiza.com.br,26:41.6,15,19,4
it.wikipedia.org,26:41.6,15,19,35
americanas.com.br,26:41.6,15,19,Request timed out
detik.com,26:45.4,15,19,237
imdb.com,26:45.8,15,19,37
nih.gov,26:45.8,15,19,Request timed out
onet.pl,26:49.4,15,19,4
en.wikipedia.org,26:49.5,15,19,35
amazon.de,26:49.5,15,19,115
hotstar.com,26:49.6,15,19,3
americanas.com.br,26:49.7,15,19,Request timed out
hotstar.com,26:53.4,15,19,4
hepsiburada.com,26:53.5,15,19,151
bbc.com,26:53.6,15,19,3
detik.com,26:53.6,15,19,237
espncricinfo.com,26:53.9,15,19,Request timed out
hepsiburada.com,26:57.4,15,19,152
apple.com,26:57.6,15,19,4
hotstar.com,26:57.6,15,19,4
amazon.es,26:57.6,15,19,116
ndtv.com,26:57.8,15,19,12
investing.com,26:57.8,15,19,35
amazon.it,26:57.9,15,19,116
cricbuzz.com,26:58.0,15,19,282
brainly.co.id,26:58.3,15,19,145
en.wikipedia.org,26:58.6,15,19,93
epfindia.gov.in,26:58.7,15,19,Request timed out
as.com,27:02.4,15,19,4
nl.wikipedia.org,27:02.5,15,19,34
finance.yahoo.com,27:02.5,15,19,Request timed out
cdc.gov,27:06.4,15,19,Request timed out
instagram.com,27:10.4,15,19,7
cricbuzz.com,27:10.5,15,19,251
ndtv.com,27:10.7,15,19,12
nl.wikipedia.org,27:10.7,15,19,35
globo.com,27:10.8,15,19,141
bbc.co.uk,27:10.9,15,19,4
ndtv.com,27:11.0,15,19,13
ebay.com,27:11.0,15,19,Request timed out
indeed.com,27:14.9,15,19,15
amazon.in,27:15.0,15,19,115
britannica.com,27:15.1,15,19,Request timed out
goal.com,27:18.9,15,19,Request timed out
nih.gov,27:22.9,15,19,Request timed out
bbc.com,27:26.9,15,19,4
aliexpress.com,27:26.9,15,19,114
cookpad.com,27:27.1,15,19,4
ebay.com,27:27.1,15,19,Request timed out
milliyet.com.tr,27:30.9,15,19,167
mercadolivre.com.br,27:31.1,15,19,4
apple.com,27:31.2,15,19,4
byjus.com,27:31.2,15,19,14
amazon.co.uk,27:31.2,15,19,116
mail.yahoo.com,27:31.4,15,19,Request timed out
amazon.de,27:34.9,15,19,121
goal.com,27:35.1,15,19,Request timed out
espncricinfo.com,27:38.9,15,19,Request timed out
adobe.com,27:42.9,15,19,6
craigslist.org,27:43.0,15,19,29
cdc.gov,27:43.1,15,19,Request timed out
americanas.com.br,27:46.9,15,19,Request timed out
hm.com,27:50.9,15,19,13
linkedin.com,27:51.0,15,19,4
bbc.com,27:51.0,15,19,3
onet.pl,27:51.0,15,19,4
instagram.com,27:51.1,15,19,4
mail.ru,27:51.1,15,19,219
mayoclinic.org,27:51.4,15,19,Request timed out
omegle.com,27:55.4,15,19,13
etsy.com,27:55.5,15,19,4
accuweather.com,27:55.5,15,19,13
microsoft.com,27:55.5,15,19,Request timed out
apple.com,27:59.4,15,19,5
booking.com,27:59.4,15,19,Request timed out
byjus.com,28:03.4,15,19,13
bestbuy.com,28:03.5,15,19,34
epfindia.gov.in,28:03.6,15,19,Request timed out
adobe.com,28:07.4,15,19,6
fandom.com,28:07.5,15,19,5
m.wikipedia.org,28:07.5,15,19,35
milliyet.com.tr,28:07.5,15,19,166
canva.com,28:07.7,15,19,14
homedepot.com,28:07.8,15,19,13
britannica.com,28:07.8,15,19,Request timed out
detik.com,28:11.4,15,19,237
mercadolivre.com.br,28:11.7,15,19,4
de.wikipedia.org,28:11.7,15,19,35
hotstar.com,28:11.8,15,19,4
britannica.com,28:11.8,15,19,Request timed out
medlineplus.gov,28:15.4,15,19,4
omegle.com,28:15.5,15,19,12
ikea.com,28:15.5,15,19,13
microsoft.com,28:15.5,15,19,Request timed out
hotstar.com,28:19.4,15,19,5
live.com,28:19.4,15,19,4
dailymail.co.uk,28:19.5,15,19,6
dailymotion.com,28:19.5,15,19,107
mercadolivre.com.br,28:19.6,15,19,4
cricbuzz.com,28:19.7,15,19,251
detik.com,28:19.9,15,19,237
espncricinfo.com,28:20.2,15,19,Request timed out
dailymotion.com,28:23.9,15,19,108
dictionary.com,28:24.1,15,19,5
fr.wikipedia.org,28:24.1,15,19,35
fandom.com,28:24.1,15,19,4
booking.com,28:24.1,15,19,Request timed out
apple.com,28:27.9,15,19,5
cricbuzz.com,28:27.9,15,19,251
facebook.com,28:28.2,15,19,4
cookpad.com,28:28.2,15,19,4
collinsdictionary.com,28:28.3,15,19,13
collinsdictionary.com,28:28.3,15,19,14
canva.com,28:28.3,15,19,14
epfindia.gov.in,28:28.4,15,19,Request timed out
omegle.com,28:31.9,15,19,13
detik.com,28:32.0,15,19,237
linkedin.com,28:32.2,15,19,4
healthline.com,28:32.2,15,19,3
detik.com,28:32.3,15,19,237
dailymail.co.uk,28:32.5,15,19,6
indiamart.com,28:32.5,15,19,15
espn.com,28:32.6,15,19,5
bbc.co.uk,28:32.6,15,19,3
espn.com,28:32.6,15,19,3
gsmarena.com,28:32.6,15,19,136
fr.wikipedia.org,28:32.8,15,19,35
nih.gov,28:32.8,15,19,Request timed out
britannica.com,28:36.4,15,19,Request timed out
goal.com,28:40.4,15,19,Request timed out
mayoclinic.org,28:44.4,15,19,Request timed out
adobe.com,28:48.4,15,19,5
amazon.com,28:48.5,15,19,36
nl.wikipedia.org,28:48.5,15,19,35
allegro.pl,28:48.6,15,19,143
mail.yahoo.com,28:48.7,15,19,Request timed out
hepsiburada.com,28:52.4,15,19,150
etsy.com,28:52.6,15,19,4
nl.wikipedia.org,28:52.6,15,19,35
cambridge.org,28:52.7,15,19,13
adobe.com,28:52.7,15,19,5
onet.pl,28:52.7,15,19,4
ja.wikipedia.org,28:52.7,15,19,36
flipkart.com,28:52.8,15,19,243
collinsdictionary.com,28:53.0,15,19,13
indeed.com,28:53.1,15,19,14
cookpad.com,28:53.1,15,19,4
nytimes.com,28:53.1,15,19,3
ja.wikipedia.org,28:53.1,15,19,35
en.wikipedia.org,28:53.2,15,19,34
microsoft.com,28:53.2,15,19,Request timed out
apple.com,28:56.9,15,19,4
hm.com,28:57.0,15,19,14
amazon.in,28:57.0,15,19,115
nike.com,28:57.2,15,19,4
linkedin.com,28:57.2,15,19,4
allegro.pl,28:57.2,15,19,142
pinterest.com,28:57.4,15,19,4
homedepot.com,28:57.4,15,19,13
bbc.co.uk,28:57.4,15,19,3
medicalnewstoday.com,28:57.4,15,19,5
gsmarena.com,28:57.5,15,19,136
hurriyet.com.tr,28:57.6,15,19,166
hurriyet.com.tr,28:57.8,15,19,165
amazon.in,28:58.0,15,19,161
dictionary.com,28:58.2,15,19,59
apple.com,28:58.2,15,19,5
cricbuzz.com,28:58.3,15,19,251
espncricinfo.com,28:58.5,15,19,Request timed out
nytimes.com,29:02.4,15,19,3
hepsiburada.com,29:02.5,15,19,149
collinsdictionary.com,29:02.6,15,19,13
accuweather.com,29:02.6,15,19,13
linkedin.com,29:02.7,15,19,4
amazon.com,29:02.7,15,19,36
cnn.com,29:02.8,15,19,5
marca.com,29:02.8,15,19,116
globo.com,29:02.9,15,19,146
allegro.pl,29:03.1,15,19,143
id.wikipedia.org,29:03.2,15,19,123
medicalnewstoday.com,29:03.4,15,19,55
allegro.pl,29:03.4,15,19,183
adobe.com,29:03.6,15,19,7
hm.com,29:03.7,15,19,14
detik.com,29:03.7,15,19,238
nih.gov,29:03.9,15,19,Request timed out
instagram.com,29:07.9,15,19,4
omegle.com,29:08.0,15,19,15
fandom.com,29:08.0,15,19,4
india.com,29:08.0,15,19,14
instagram.com,29:08.0,15,19,4
goal.com,29:08.1,15,19,Request timed out
bestbuy.com,29:11.9,15,19,33
youtube.com,29:12.0,15,19,14
ja.wikipedia.org,29:12.1,15,19,39
ikea.com,29:12.1,15,19,14
kompas.com,29:12.2,15,19,Request timed out
fandom.com,29:15.9,15,19,5
m.wikipedia.org,29:15.9,15,19,35
amazon.com,29:16.0,15,19,35
bbc.com,29:16.0,15,19,3
naver.com,29:16.1,15,19,Request timed out
fr.wikipedia.org,29:19.9,15,19,36
kinopoisk.ru,29:20.0,15,19,165
omegle.com,29:20.3,15,19,111
bbc.com,29:20.4,15,19,120
amazon.es,29:20.6,15,19,115
naver.com,29:20.7,15,19,Request timed out
es.wikipedia.org,29:24.4,15,19,36
ndtv.com,29:24.5,15,19,13
britannica.com,29:24.5,15,19,Request timed out
m.wikipedia.org,29:28.4,15,19,35
ndtv.com,29:28.5,15,19,13
brainly.co.id,29:28.5,15,19,14
kinopoisk.ru,29:28.5,15,19,164
mayoclinic.org,29:28.7,15,19,Request timed out
cdc.gov,29:32.4,15,19,Request timed out
apple.com,29:36.4,15,19,6
cnn.com,29:36.4,15,19,5
amazon.co.jp,29:36.5,15,19,59
etsy.com,29:36.6,15,19,5
collinsdictionary.com,29:36.6,15,19,14
nl.wikipedia.org,29:36.6,15,19,35
aliexpress.com,29:36.7,15,19,115
medlineplus.gov,29:36.8,15,19,4
finance.yahoo.com,29:36.8,15,19,Request timed out
investing.com,29:40.4,15,19,15
healthline.com,29:40.5,15,19,4
aliexpress.com,29:40.5,15,19,144
youtube.com,29:40.7,15,19,14
investopedia.com,29:40.7,15,19,5
merriam-webster.com,29:40.7,15,19,3
magazineluiza.com.br,29:40.8,15,19,4
hotstar.com,29:40.8,15,19,4
finance.yahoo.com,29:40.8,15,19,Request timed out
mail.ru,29:44.4,15,19,218
amazon.in,29:44.7,15,19,116
ja.wikipedia.org,29:44.8,15,19,35
imdb.com,29:44.8,15,19,39
ar.wikipedia.org,29:44.9,15,19,35
as.com,29:44.9,15,19,5
gsmarena.com,29:45.0,15,19,135
hotstar.com,29:45.2,15,19,4
hotstar.com,29:45.2,15,19,3
dailymotion.com,29:45.2,15,19,106
globo.com,29:45.3,15,19,141
ndtv.com,29:45.6,15,19,12
microsoft.com,29:45.7,15,19,Request timed out
fr.wikipedia.org,29:49.4,15,19,35
amazon.de,29:49.5,15,19,115
twitter.com,29:49.6,15,19,40
